# Memory two: one row per (game, strategy) at which the strategy is a strict Nash equilibrium at eps = 1e-4 (65547 rows).
# Rows ordered by ipt, then s. F2 = the run at N = 100, beta = 3, mu = 1e-4; F1 = the run at N = 1000, beta = 100, mu = 1e-2; both eps = 1e-4 (the runs' names in the kits).
# Strategy code s = 0..65535: bit k of s (k = 0..15) is 1 if the strategy intends C in state k = 4 x (the most recent outcome) + (the outcome before), outcomes 0 CC, 1 CD, 2 DC, 3 DD from the focal player's side (MapBinM2's exactcoef.py); ALLD 0, ALLC 65535, the memory-one strategy with answers b_j embeds as 15 x sum_j b_j 16^j.
# Columns:
#   ipt                the game (data/games/games.csv)
#   s                  the strategy
#   efficient          1 if efficient in the limit eps -> 0 at this game (SI Figure 7)
#   mutual_cooperator  1 if its self-play in the limit is all CC (one of the 7639)
#   alternator         1 if its self-play in the limit alternates CD, DC perfectly (one of the 3072); 0 in every row
#   float64_strict     1 if the double-precision brute-force scan also found it strict (0 in the 160 rows of m2_float64_check.csv)
#   pi_F2, pi_F1       its time-averaged abundance in the run, normalised so that the 65536 abundances sum to 1
ipt,s,efficient,mutual_cooperator,alternator,float64_strict,pi_F2,pi_F1
5,36865,0,0,0,1,0.00014729771617343537,3.806999879333087e-07
5,36870,0,0,0,1,7.420000155070877e-09,3.678800063841156e-07
5,36871,0,0,0,1,2.369628050303159e-05,3.859200043639835e-07
5,36872,0,0,0,1,0.0012232547135882623,4.6176001080694305e-07
5,36873,1,1,0,1,0.0014148009912812712,0.006838067449869435
5,36878,0,0,0,1,8.074620366026769e-06,4.5307999230596837e-07
5,36879,1,1,0,1,0.0005240548624467538,0.0010634632804695848
5,37136,0,0,0,1,1.4821460324631875e-05,2.5616000755112475e-07
5,37145,1,1,0,1,0.005861158936721915,0.014239478887855121
5,39049,1,1,0,1,3.99199996707999e-08,0.002916013362755033
5,39321,1,1,0,1,0.002613027807710436,0.00036703448940314564
5,57353,1,1,0,1,0.001623326792874897,8.966459992579829e-06
5,57359,1,1,0,1,0.00020383941551132203,1.211487963655145e-05
5,61449,1,1,0,1,7.2600001421509835e-09,0.0001094036999951234
5,61455,1,1,0,1,0.00027788418755486964,1.1099399468569303e-06
6,0,0,0,0,1,2.1199999530947653e-09,1.7578000250156072e-07
6,6,0,0,0,1,2.2199999613560563e-09,1.744599988366864e-07
6,8,0,0,0,1,4.1999999028850144e-09,1.74679997079023e-07
6,14,0,0,0,1,2.2199999613560563e-09,1.7022000558184018e-07
6,32768,0,0,0,1,2.940000020837352e-09,1.881799964497636e-07
6,32769,0,0,0,1,1.8000000376809362e-09,1.9313999687121572e-07
6,32774,0,0,0,1,3.52000006875284e-09,1.9446000053609005e-07
6,32775,0,0,0,1,3.3600000555347742e-09,2.3005999645560115e-07
6,32776,0,0,0,1,3.1400000373599336e-09,2.2285999584381584e-07
6,32777,1,1,0,1,1.484000033779717e-08,1.6165599881454229e-06
6,32782,0,0,0,1,2.3399999712696055e-09,2.1930000619946306e-07
6,32783,1,1,0,1,0.005292121320288369,1.333300022696545e-06
6,33049,1,1,0,1,2.0859999946948473e-08,6.336600236441393e-07
6,33055,1,1,0,1,7.505278334927587e-05,0.0007162975396169249
6,33353,1,1,0,1,4.099999894623723e-09,1.6208000524545429e-06
6,33625,1,1,0,1,6.220000069763093e-09,4.4347999149729846e-07
6,33833,1,1,0,1,5.600000018543089e-09,6.216799888754165e-07
6,34105,1,1,0,1,1.1980000101524248e-08,3.644200043194811e-07
6,34409,1,1,0,1,1.8279999733807163e-08,3.7146000491767124e-07
6,34681,1,1,0,1,3.79999986983985e-09,4.3875999820166657e-07
6,34952,0,0,0,1,3.7000000836231636e-09,2.7321999657020055e-07
6,34953,1,1,0,1,2.214599987555299e-07,1.6288599945196267e-06
6,34959,1,1,0,1,1.0559999984213915e-08,5.092800176940758e-06
6,35225,1,1,0,1,9.428946212827746e-05,6.172800240286845e-07
6,35231,1,1,0,1,6.997834133489317e-05,0.0006753794747563279
6,35529,1,1,0,1,1.0920000013954563e-08,1.82433996494432e-06
6,35801,1,1,0,1,7.380000165594069e-09,4.830599788732066e-07
6,36009,1,1,0,1,8.899999847076483e-09,4.340199960225511e-07
6,36281,1,1,0,1,0.0024973319374567045,4.167399945542663e-07
6,36585,1,1,0,1,8.71999983220616e-09,3.814199951058332e-07
6,36857,1,1,0,1,7.539999734722926e-09,4.52639995828339e-07
6,36863,1,1,0,1,6.041999966240154e-08,1.334280025977258e-05
6,36864,0,0,0,1,2.8200000109238024e-09,1.905000037523218e-07
6,36865,0,0,0,1,2.880000015880577e-09,1.9707999898235507e-07
6,36870,0,0,0,1,3.0000000257941265e-09,1.927199950591714e-07
6,36871,0,0,0,1,2.840000012576061e-09,2.3661999701300556e-07
6,36872,0,0,0,1,3.440000062143807e-09,2.1697999889690486e-07
6,36873,1,1,0,1,0.0013420042812976368,1.6154599543011757e-06
6,36878,0,0,0,1,2.5399999877921876e-09,2.1904000440101395e-07
6,36879,1,1,0,1,2.2480000080781387e-08,1.4420199964073663e-06
6,37136,0,0,0,1,3.1400000373599336e-09,3.2936000666949707e-07
6,37144,0,0,0,1,1.2360000132917152e-08,3.4254000601304724e-07
6,37145,1,1,0,1,3.84600014009357e-08,6.323400057684102e-07
6,37151,1,1,0,1,1.561999951405682e-08,0.0014018735413965056
6,37449,1,1,0,1,7.100000142462454e-09,1.545419994535142e-06
6,37721,1,1,0,1,3.627999944448271e-08,4.5222000822714945e-07
6,37929,1,1,0,1,1.27200001626578e-08,5.194199855154362e-07
6,38201,1,1,0,1,5.4000000020205065e-09,3.7134000846018847e-07
6,38505,1,1,0,1,1.0040000118890885e-07,4.101999886694908e-07
6,38777,1,1,0,1,9.779999919775844e-09,4.499000009245913e-07
6,39048,0,0,0,1,3.919999879753399e-09,2.6888000153050045e-07
6,39049,1,1,0,1,3.2279999114031074e-08,1.896100006568917e-06
6,39054,0,0,0,1,2.8000000092715443e-09,2.7630000038462237e-07
6,39055,1,1,0,1,1.3252000028972187e-07,5.381899894195904e-06
6,39320,0,0,0,1,3.859999874796625e-09,4.39639991171013e-07
6,39321,1,1,0,1,2.2640000093999454e-08,6.923600055392501e-07
6,39327,1,1,0,1,8.319999799160995e-09,0.0004727770584932923
6,39625,1,1,0,1,6.965999687303114e-08,1.574180036058735e-06
6,39897,1,1,0,1,1.2960000182484899e-08,5.055400163104732e-07
6,40105,1,1,0,1,5.840000038370187e-09,4.282400150713487e-07
6,40377,1,1,0,1,4.732000035652924e-08,4.2985999566907513e-07
6,40681,1,1,0,1,2.176000002130009e-08,3.780400001477045e-07
6,40952,0,0,0,1,5.039999972279859e-09,3.98140003631962e-07
6,40953,1,1,0,1,2.2040000044431706e-08,4.6052000005061773e-07
6,40959,1,1,0,1,2.7620000505411747e-08,2.0296240154275762e-05
6,57344,0,0,0,1,2.6199999944012206e-09,2.22560004700109e-07
6,57350,0,0,0,1,3.540000070405098e-09,2.2177999930476173e-07
6,57353,1,1,0,1,3.1208481228192166e-05,3.2012799309528307e-06
6,57359,1,1,0,1,1.5519999505795533e-08,3.465519974721634e-06
6,57631,1,1,0,1,1.1600000070131342e-08,1.5342420772517526e-05
6,57935,1,1,0,1,3.207999909750849e-08,9.247560249307092e-06
6,58207,1,1,0,1,0.0005200160666637409,0.0010689536599063623
6,58415,1,1,0,1,1.987999986598782e-08,1.4626399466451029e-06
6,58687,1,1,0,1,1.5139999474402625e-08,1.4048599982236734e-05
6,58985,1,1,0,1,0.0014132680369602336,5.180600067161589e-07
6,58991,1,1,0,1,0.0011523258870861429,1.334821993871253e-05
6,59257,1,1,0,1,0.00029373189314249896,4.700399937541065e-07
6,59263,1,1,0,1,7.400000167246327e-09,0.00016158343387010483
6,59535,1,1,0,1,1.291199964561243e-07,0.0011909198973806105
6,59807,1,1,0,1,1.97299996759602e-07,0.001408040643084039
6,60111,1,1,0,1,4.832000043914215e-08,2.3969279990311007e-05
6,60383,1,1,0,1,0.000680672353978123,0.007710479682740521
6,60591,1,1,0,1,0.0003532516711406913,3.2695800273504934e-06
6,60863,1,1,0,1,4.106000161572926e-08,1.5325960737368136e-05
6,61161,1,1,0,1,2.612000038149238e-08,6.035600122047526e-07
6,61167,1,1,0,1,0.0004688547923563352,1.1865599871353814e-05
6,61433,1,1,0,1,1.0139999949516492e-08,4.6436000037690325e-07
6,61439,1,1,0,1,2.3427399352582854e-05,1.6658879795470626e-05
6,61440,0,0,0,1,2.379999974574122e-09,2.229599976286697e-07
6,61441,0,0,0,1,3.2000000423167086e-09,2.3354000740943845e-07
6,61446,0,0,0,1,2.579999991096704e-09,2.1719999713924145e-07
6,61447,0,0,0,1,3.5000000671005814e-09,2.514599947212494e-07
6,61448,0,0,0,1,3.52000006875284e-09,2.390800096565301e-07
6,61449,1,1,0,1,9.957999934480942e-08,3.0965800375196475e-06
6,61454,0,0,0,1,4.819999954105019e-09,2.3618000052833234e-07
6,61455,1,1,0,1,3.699999950396401e-08,3.833059972200795e-06
6,61712,0,0,0,1,3.759999866535334e-09,3.515399961196378e-07
6,61720,0,0,0,1,4.099999894623723e-09,3.5927999500095017e-07
6,61721,1,1,0,1,8.390400124721174e-07,6.616199940454824e-07
6,61727,1,1,0,1,1.253199996949089e-07,2.0377659939149428e-05
6,62024,0,0,0,1,3.640000078666389e-09,2.4447999235180063e-07
6,62025,1,1,0,1,3.942000148024409e-08,2.512199904376001e-06
6,62030,0,0,0,1,3.3600000555347742e-09,2.8778001201822115e-07
6,62031,1,1,0,1,2.3980000204700752e-08,1.055477971556428e-05
6,62296,0,0,0,1,3.0000000257941265e-09,4.189600142828254e-07
6,62297,1,1,0,1,1.4580000316317814e-08,4.7585999247227614e-07
6,62303,1,1,0,1,0.00011313572029770936,0.004213909627952721
6,62504,0,0,0,1,3.060000030750901e-09,1.8746000349401246e-07
6,62505,1,1,0,1,0.00027504420719329036,1.2657400276141004e-06
6,62510,0,0,0,1,4.779999950800502e-09,1.8875999827540315e-07
6,62511,1,1,0,1,0.00032775104041690386,2.688560022390039e-06
6,62776,0,0,0,1,3.2800000489257412e-09,3.1377999291116374e-07
6,62777,1,1,0,1,0.0005628427024213313,4.319799994019256e-07
6,62783,1,1,0,1,4.98599987900092e-08,6.70411974755235e-05
6,63080,0,0,0,1,4.099999894623723e-09,2.089399946610309e-07
6,63081,1,1,0,1,0.00019553890158258247,6.485800000428986e-07
6,63086,0,0,0,1,2.940000020837352e-09,2.7187999823269733e-07
6,63087,1,1,0,1,1.356000040968833e-07,1.4699359813710967e-05
6,63352,0,0,0,1,7.26000015568052e-09,4.0946000104111076e-07
6,63353,1,1,0,1,3.2629621269213336e-05,4.598599911127532e-07
6,63359,1,1,0,0,0.00013841246252977934,6.660046361801921e-05
6,63624,0,0,0,1,4.519999929321146e-09,2.4322000112652246e-07
6,63625,1,1,0,1,0.0006521817412327441,0.0003788805051307486
6,63630,0,0,0,1,3.739999864883075e-09,2.6050000259480717e-07
6,63631,1,1,0,1,2.772000051367304e-08,8.775040461399652e-06
6,63896,0,0,0,1,2.359999972921864e-09,4.1167999234796036e-07
6,63897,1,1,0,1,1.3717120053186247e-05,7.616799865603872e-07
6,63903,1,1,0,1,8.259999794204221e-09,0.005615047657344285
6,64200,0,0,0,1,3.5800000737096144e-09,2.5221999123311303e-07
6,64201,1,1,0,1,0.0002765147073307599,2.283720055492271e-06
6,64206,0,0,0,1,3.1200000357076756e-09,2.662399942007518e-07
6,64207,1,1,0,1,6.757999670119629e-08,1.2244319832479448e-05
6,64472,0,0,0,1,5.600000018543089e-09,4.402199929966525e-07
6,64473,1,1,0,1,3.6482001059891676e-07,5.681799861058686e-07
6,64479,1,1,0,1,3.731999953040014e-08,0.007079098855097844
6,64680,0,0,0,1,3.3600000555347742e-09,1.8535999443379084e-07
6,64681,1,1,0,1,4.075999981458855e-08,1.2613800236909167e-06
6,64686,0,0,0,1,2.9200000191850934e-09,1.9638000069923278e-07
6,64687,1,1,0,1,1.888599996150627e-07,2.6250199938983948e-06
6,64952,0,0,0,1,2.9000000175328354e-09,3.318399997747958e-07
6,64953,1,1,0,1,1.2579999973456312e-07,5.492199773894066e-07
6,64959,1,1,0,1,2.280000010721752e-08,2.697634051049861e-05
6,65256,0,0,0,1,2.860000014228319e-09,2.1450000579160617e-07
6,65257,1,1,0,1,3.715999951718207e-08,4.891800255785021e-07
6,65262,0,0,0,1,4.639999939234695e-09,2.682400014761195e-07
6,65263,1,1,0,1,2.033999990398976e-08,0.0005726752582668539
6,65528,0,0,0,1,3.959999883057915e-09,4.123400012858249e-07
6,65529,1,1,0,1,6.060000056545027e-09,4.6596000051285555e-07
6,65535,1,1,0,0,1.4155999393111521e-07,2.1176620113618616e-05
7,32777,1,1,0,1,2.384000019748841e-08,0.0004825046346188862
7,32783,1,1,0,1,5.7400000311570875e-09,9.083328044769538e-05
7,36864,0,0,0,1,5.239999989759326e-09,4.311000056494911e-07
7,36865,0,0,0,1,5.420000004662521e-09,4.49720005421456e-07
7,36870,0,0,0,1,5.0999999781679534e-09,4.1766000453190547e-07
7,36872,0,0,0,1,0.0012648815755498632,4.3779999732483666e-07
7,36873,1,1,0,1,0.00013436487643789206,0.0001503144740748311
7,36878,0,0,0,1,6.4000000858021324e-09,4.438199996017787e-07
7,36879,1,1,0,1,2.3651999471380116e-07,2.8605019918358847e-05
7,37145,1,1,0,1,0.0002251298865427559,0.0010026809763582346
7,39049,1,1,0,1,0.001302237738927003,0.0005382025267359384
7,39321,1,1,0,1,0.0005661158939204406,3.0293340399809407e-05
7,57359,1,1,0,1,5.113999890509249e-08,0.0013989098375857237
7,61449,1,1,0,1,3.0279998954334733e-08,0.0035715857535461677
7,61455,1,1,0,1,0.0004970402806340101,0.0021551728723165297
8,0,0,0,0,1,5.0199999729318045e-09,3.1423999917953576e-07
8,4096,0,0,0,1,6.880000127445567e-09,3.0754000747282606e-07
8,4097,0,0,0,1,3.6400000803371665e-09,3.1662000471765343e-07
8,4102,0,0,0,1,6.8000001207998136e-09,3.1613999046463785e-07
8,4104,0,0,0,1,4.399999921427217e-09,3.161999886935511e-07
8,4110,0,0,0,1,9.207379665309808e-06,3.113200095811989e-07
8,32777,1,1,0,1,0.00010492991717751538,0.010755064020708832
8,32783,1,1,0,1,0.0013605684512149102,0.008039313409455953
8,36864,0,0,0,1,6.600000104185431e-09,3.441199982513295e-07
8,36865,0,0,0,1,7.420000172304401e-09,3.4985998987371766e-07
8,36870,0,0,0,1,5.760000034405022e-09,3.5517999389371315e-07
8,36871,0,0,0,1,6.040000057665158e-09,3.651400125321174e-07
8,36872,0,0,0,1,0.00042053614756996547,3.7708000114636845e-07
8,36873,1,1,0,1,0.0023351090502285233,0.009356851737186436
8,36878,0,0,0,1,9.139999871098886e-09,3.5286001500621833e-07
8,36879,1,1,0,1,0.0037610447046709295,0.024503938978577205
8,37136,0,0,0,1,0.001242118189523169,2.3562000826116598e-07
8,37137,0,0,0,1,4.399999921427217e-09,2.4426000902005967e-07
8,37145,1,1,0,1,0.00013617907829906677,0.005016620762126585
8,39049,1,1,0,1,0.003619414755411899,0.0014847513596731533
8,39321,1,1,0,1,1.394400044781205e-07,0.00021687209774864865
8,57353,1,1,0,1,1.0079999949186485e-08,1.1606799776032559e-06
8,57359,1,1,0,1,0.0011515495138335447,1.9960180099412592e-05
8,61449,1,1,0,1,0.00046616405613343333,1.6387799716354962e-06
8,61455,1,1,0,1,0.0003076556896413893,3.4991999378697283e-06
9,32768,0,0,0,1,1.5800000214348205e-09,1.9140000504180507e-07
9,32774,0,0,0,1,2.3199999724493983e-09,1.9899999855978204e-07
9,32776,0,0,0,1,3.0400000328096064e-09,2.005599951350303e-07
9,32777,1,1,0,1,5.860000047175816e-09,7.210600182900996e-07
9,32782,0,0,0,1,2.7200000059828474e-09,2.029200059867548e-07
9,32783,1,1,0,1,0.00017699945620985167,6.870999977408981e-07
9,33049,1,1,0,1,5.680000032085764e-09,4.137799859794505e-07
9,33055,1,1,0,1,1.7119999658874772e-08,1.0527720398150602e-05
9,33353,1,1,0,1,3.764999978125788e-07,7.324600227779197e-07
9,33625,1,1,0,1,4.819999959988849e-09,4.285600138371604e-07
9,33833,1,1,0,1,6.4600000974759895e-09,4.960800193756159e-07
9,34105,1,1,0,1,4.759999954958831e-09,3.8965998755367565e-07
9,34409,1,1,0,1,0.0012906518546073296,6.950600090519731e-07
9,34681,1,1,0,1,1.4360000315672395e-08,4.59279987935317e-07
9,34952,0,0,0,1,2.6399999992761574e-09,2.363800034023039e-07
9,34953,1,1,0,1,4.5099998451825836e-08,7.690400133439654e-07
9,35225,1,1,0,1,6.30000008406261e-09,4.862000079070492e-07
9,35529,1,1,0,1,1.2620000702708944e-07,6.94499987689756e-07
9,35801,1,1,0,1,1.310000021004203e-08,4.718800138378515e-07
9,36009,1,1,0,1,0.0003618278137172932,4.4878001371938727e-07
9,36281,1,1,0,1,9.539999911594336e-09,4.4410000978278777e-07
9,36585,1,1,0,1,4.599999941545452e-09,5.066399918201104e-07
9,36857,1,1,0,1,1.693999964378472e-08,5.12980022538227e-07
9,36864,0,0,0,1,2.7600000093361923e-09,1.985000038478391e-07
9,36865,0,0,0,1,2.4399999825094333e-09,1.963600054486584e-07
9,36870,0,0,0,1,2.2399999657427088e-09,1.9006000670824588e-07
9,36871,0,0,0,1,3.020000031132934e-09,2.4016000548872236e-07
9,36872,0,0,0,1,3.5800000780797626e-09,2.0045999335047077e-07
9,36873,1,1,0,1,0.0007452866419915755,7.512999781380285e-07
9,36878,0,0,0,1,2.8600000177195546e-09,2.0180000589488468e-07
9,36879,1,1,0,1,6.640000112566042e-09,7.60779982468357e-07
9,37144,0,0,0,1,2.7800000110128646e-09,2.9713999062268917e-07
9,37145,1,1,0,1,2.9800000721885102e-08,3.874799855985002e-07
9,37151,1,1,0,1,6.599999842759171e-08,1.0626359645961008e-05
9,39048,0,0,0,1,3.8399998778318995e-09,2.3309999602782837e-07
9,39049,1,1,0,1,4.1599999934765005e-08,8.431600229765118e-07
9,39320,0,0,0,1,6.120000068972558e-09,3.78539993746964e-07
9,39321,1,1,0,1,1.9019999818158653e-08,4.861000203333444e-07
9,40952,0,0,0,1,4.439999928132072e-09,4.17559988065869e-07
9,40953,1,1,0,1,1.783999971923498e-08,4.868199990761216e-07
9,57359,1,1,0,1,9.637999919810031e-08,3.0931400920721717e-06
9,57631,1,1,0,1,2.178000004953945e-08,1.898754088424955e-05
9,59257,1,1,0,1,3.700000088139797e-09,4.765200000076015e-07
9,61433,1,1,0,1,7.01000005476664e-08,4.959600229184862e-07
9,61440,0,0,0,1,3.5000000713730727e-09,2.1440000337570977e-07
9,61441,0,0,0,1,2.840000016042882e-09,2.4045999663154624e-07
9,61446,0,0,0,1,2.57999999424614e-09,2.240199988357379e-07
9,61447,0,0,0,1,3.0400000328096064e-09,2.901599882737846e-07
9,61448,0,0,0,1,3.7200000898164695e-09,2.545199889030601e-07
9,61449,1,1,0,1,0.0010607177403244602,2.0971599482025438e-06
9,61454,0,0,0,1,3.0400000328096064e-09,2.6274000201181896e-07
9,61455,1,1,0,1,3.363999926744937e-08,2.4588000524737344e-06
9,61720,0,0,0,1,4.639999944898797e-09,3.6565998558503036e-07
9,61721,1,1,0,1,0.0010383124474611536,7.113799819689425e-07
9,61727,1,1,0,1,3.14399990830154e-08,0.0010334992541076971
9,62024,0,0,0,1,4.299999916395365e-09,2.6893999896767195e-07
9,62025,1,1,0,1,1.047999999039794e-08,2.739800036443439e-06
9,62296,0,0,0,1,3.999999891245279e-09,4.1294001077954367e-07
9,62297,1,1,0,1,8.139999794227264e-09,4.6790000818231397e-07
9,62504,0,0,0,1,2.980000027779589e-09,2.5020000275955865e-07
9,62505,1,1,0,1,2.594000039828732e-08,9.291999838488274e-07
9,62776,0,0,0,1,2.880000019396227e-09,3.5627999725011607e-07
9,62777,1,1,0,1,1.0279999973631216e-08,5.102199903374097e-07
9,63080,0,0,0,1,4.299999916395365e-09,2.942599903864517e-07
9,63081,1,1,0,1,2.576000038319727e-08,7.828199949343707e-07
9,63352,0,0,0,1,4.099999899628641e-09,4.249399975530116e-07
9,63353,1,1,0,1,1.194000011279503e-08,4.923800244011869e-07
9,63624,0,0,0,1,3.4800000696964004e-09,2.607000053971978e-07
9,63625,1,1,0,1,8.776000025181133e-08,2.2275598878445765e-06
9,63630,0,0,0,1,3.1800000445463136e-09,2.9049999718345797e-07
9,63631,1,1,0,1,1.481199946538677e-07,6.283679790677117e-06
9,63896,0,0,0,1,3.280000052929676e-09,4.0559999063754105e-07
9,63897,1,1,0,1,1.0811999840595019e-07,5.42319980535975e-07
9,63903,1,1,0,1,0.00037608784664559927,0.0021327370762509426
9,64200,0,0,0,1,3.1200000395162964e-09,2.671399952673099e-07
9,64201,1,1,0,1,1.0379999982014578e-08,2.225840033364751e-06
9,64472,0,0,0,1,5.1799999901689525e-09,4.325000017258485e-07
9,64473,1,1,0,1,6.21799998837041e-08,5.113599851018499e-07
9,64680,0,0,0,1,4.0799998979519686e-09,2.562200050297173e-07
9,64681,1,1,0,1,0.0012157738687723501,9.098200160099263e-07
9,64952,0,0,0,1,5.520000018672385e-09,3.7146000382435473e-07
9,64953,1,1,0,1,2.4200000252416816e-08,4.740199980261775e-07
9,65256,0,0,0,1,3.799999874478554e-09,3.062199878147796e-07
9,65257,1,1,0,1,0.00022146693687883512,8.430400265193823e-07
9,65528,0,0,0,1,5.15999998849228e-09,4.2450000106963344e-07
9,65529,1,1,0,1,2.35600001987633e-08,4.878800151502817e-07
9,65535,1,1,0,0,3.2281200254877484e-06,0.0008805487880719949
10,32777,1,1,0,1,0.0030949213590658583,0.019829513595570992
10,32783,1,1,0,1,0.0031131980989601085,0.0055045234290563155
10,36872,0,0,0,1,6.240000082012376e-09,4.84839974826306e-07
10,36873,1,1,0,1,0.002288758525494718,0.014001447771294558
10,36878,0,0,0,1,0.0003496998402660789,5.080800088296452e-07
10,36879,1,1,0,1,0.0002053335341357795,0.015611960623860513
10,37145,1,1,0,1,0.0014764637476673559,0.013402048559537348
10,39049,1,1,0,1,0.0006016278066809411,0.0021969692416140382
10,39321,1,1,0,1,0.0006063946648712763,0.00020577696071291717
10,57359,1,1,0,1,0.001474039049340536,7.893399960809233e-07
10,61449,1,1,0,1,0.00016182633433298985,0.0002493622898790805
10,61455,1,1,0,1,2.6460000454516232e-08,1.3956179891474355e-05
11,0,0,0,0,1,2.7200000055593015e-09,1.819600045699719e-07
11,1,0,0,0,1,3.3600000591131617e-09,1.8256000106747183e-07
11,6,0,0,0,1,3.400000062460278e-09,1.7952000081305621e-07
11,7,0,0,0,1,5.25999999605658e-09,1.9595999863619534e-07
11,8,0,0,0,1,4.739999952544068e-09,1.8107999739089792e-07
11,9,0,0,0,1,3.3000000540924874e-09,1.9898000421800769e-07
11,14,0,0,0,1,2.660000000538627e-09,1.8042000266473346e-07
11,15,0,0,0,1,4.519999934134928e-09,2.1290000538296334e-07
11,4096,0,0,0,1,3.1800000440511385e-09,1.7771999710970172e-07
11,4097,0,0,0,1,4.6599999458498355e-09,1.7947999725699496e-07
11,4102,0,0,0,1,3.4800000691545107e-09,1.8414000652877152e-07
11,4103,0,0,0,1,4.379999922420022e-09,1.9946000425817858e-07
11,4104,0,0,0,1,3.1800000440511385e-09,1.8395999763192322e-07
11,4105,0,0,0,1,4.079999897316649e-09,2.046800064713938e-07
11,4110,0,0,0,1,3.600000079195859e-09,1.796800008264465e-07
11,4111,0,0,0,1,2.660000000538627e-09,2.165400021348789e-07
11,4368,0,0,0,1,2.499999987150162e-09,2.2513999930189354e-07
11,4369,0,0,0,1,3.3800000607867197e-09,2.4551999923112553e-07
11,32768,0,0,0,1,3.0000000289891153e-09,1.980999970389337e-07
11,32769,0,0,0,1,3.959999887275301e-09,2.3952000583441685e-07
11,32774,0,0,0,1,2.9000000206213247e-09,2.0039999545506234e-07
11,32775,0,0,0,1,3.839999877233952e-09,2.671800134783346e-07
11,32776,0,0,0,1,4.49999993246137e-09,2.5122000148451163e-07
11,32777,1,1,0,1,0.0002927787721108012,2.685399979602119e-06
11,32782,0,0,0,1,3.819999875560393e-09,2.444000133482482e-07
11,32783,1,1,0,1,6.9200001349619046e-09,2.1927401142310543e-06
11,33040,0,0,0,1,3.600000079195859e-09,3.693600095952138e-07
11,33049,1,1,0,1,9.259999886678996e-09,6.050599955700122e-07
11,33055,1,1,0,1,0.0011720402410066307,1.9456259924755416e-05
11,33353,1,1,0,1,1.5486000407657645e-07,2.4336400224813362e-06
11,33625,1,1,0,1,7.340000170106626e-09,4.981799866252951e-07
11,33833,1,1,0,1,6.120000068019579e-09,9.308200228326527e-07
11,34105,1,1,0,1,7.3800001734537416e-09,4.0355999469382097e-07
11,34409,1,1,0,1,2.1174000173074842e-07,4.059000108768656e-07
11,34681,1,1,0,1,6.840000128267672e-09,4.1664000644661863e-07
11,34952,0,0,0,1,4.039999893969533e-09,2.7795999839329415e-07
11,34953,1,1,0,1,4.3019998270753026e-08,2.4031799080216778e-06
11,34959,1,1,0,1,0.0008670960677535093,5.439459988042987e-06
11,35225,1,1,0,1,6.0200000596517886e-09,6.04499974206864e-07
11,35231,1,1,0,1,0.0004371839463152928,0.0007073906606256932
11,35529,1,1,0,1,6.4800000981436255e-09,2.226840026490662e-06
11,35801,1,1,0,1,6.018800041787807e-07,4.995999920732045e-07
11,36009,1,1,0,1,1.4240000303394971e-08,1.003160037768524e-06
11,36281,1,1,0,1,1.4620000335192577e-08,4.423000068177303e-07
11,36585,1,1,0,1,1.4712000520526629e-07,3.6183999475501525e-07
11,36857,1,1,0,1,5.920000051283998e-09,4.2536001428181706e-07
11,36863,1,1,0,1,0.00025117825158206184,1.3986719763664796e-05
11,36864,0,0,0,1,0.00047691562257716176,2.0087999549523324e-07
11,36865,0,0,0,1,3.9999998906224166e-09,2.497399978079377e-07
11,36870,0,0,0,1,3.4600000674809523e-09,2.0189999380423952e-07
11,36871,0,0,0,1,2.4799999854766036e-09,2.824799881134289e-07
11,36872,0,0,0,1,4.1999999073579985e-09,2.454000027737965e-07
11,36873,1,1,0,1,0.0015077253352084978,2.2756401016289757e-06
11,36878,0,0,0,1,3.220000047398255e-09,2.45439992119003e-07
11,36879,1,1,0,1,1.3020000201307927e-08,2.3314798931393677e-06
11,37136,0,0,0,1,4.279999914052231e-09,3.766799924442514e-07
11,37137,0,0,0,1,4.859999962585417e-09,3.9217999907050676e-07
11,37145,1,1,0,1,0.0026589471406086216,6.86740009511185e-07
11,37151,1,1,0,1,5.426975990844128e-05,0.0015249842559489281
11,37449,1,1,0,1,1.7959999726498365e-08,2.286039946179943e-06
11,37721,1,1,0,1,1.2560000162816089e-08,5.08620019473435e-07
11,37929,1,1,0,1,1.2080000122650693e-08,9.669599885536918e-07
11,38201,1,1,0,1,4.719999950870509e-09,4.1286000435391606e-07
11,38505,1,1,0,1,2.5780000380859597e-08,5.793399969702359e-07
11,38777,1,1,0,1,6.360000088102277e-09,4.4163999788071115e-07
11,39048,0,0,0,1,2.940000023968441e-09,2.6198000593772263e-07
11,39049,1,1,0,1,8.159999794633298e-09,2.3851600894783504e-06
11,39055,1,1,0,1,4.753999864897716e-08,7.248820118150856e-06
11,39321,1,1,0,1,1.254000016114253e-08,6.879599829679335e-07
11,39327,1,1,0,1,6.699127704365012e-05,0.0025056123291636793
11,39625,1,1,0,1,1.2869999478213504e-07,2.034799992655392e-06
11,39897,1,1,0,1,1.0357999978557338e-07,5.136799932515505e-07
11,40105,1,1,0,1,6.460000096470068e-09,6.783799910479737e-07
11,40377,1,1,0,1,8.699999839819368e-09,4.510000057694708e-07
11,40681,1,1,0,1,6.9200001349619046e-09,4.5545999726094107e-07
11,40953,1,1,0,1,2.1420000016023924e-08,4.3547999025975747e-07
