# The 22872 cells of the arrangement of the 254 lines of m2_lines.csv over the plane of games (u, v).  A cell is
# an open convex region on which no line vanishes; it is identified by its sign vector.
# cell: index 0..22871 (numbered by first appearance in m2_faces.csv).
# sides: the sign vector as a hexadecimal integer, 0x followed by 64 hex digits: bit j (value 2^j) is 1 if
# A_j u + B_j v > C_j on the cell and 0 if A_j u + B_j v < C_j, for line j of m2_lines.csv.
# Read it with int(s, 16) >> j & 1.
cell,sides
17252,0x042407c300f00082117002fb9e2381ecf30c03339e0e7ffcde3e1e0387ffbeef
17253,0x042407c300d00082117002fb9e2381ecf30c03339e0e7ffcde3e1e0387ffbeef
17254,0x042407c300d00082117002fb9e2381ecf30403339e0e7ffcde3e1e0387ffbeef
17255,0x042407c100d00082113022f99e2381ecf30403339e0e3ffcde7e1e0387ffbeef
17256,0x042407c300d00082117022f99e2381ecf30403339e0e7ffcde3e1e0387ffbeef
17257,0x042407c100d00082117022f99e2381ecf30403339e0e7ffcde3e1e0387ffbeef
17258,0x042407c100d00082113022f99e2381ecf30403339e0e7ffcde3e1e0387ffbeef
17259,0x042407c100d00082113022f99e2381ecf30403339e0e3ffcde3e1e0387ffbeef
17260,0x042407c300d00082117002f99e2381ecf30403339e0e7ffcde3e1e0387ffbeef
17261,0x042407c100d00082117002f99e2381ecf30403339e0e7ffcde3e1e0387ffbeef
17262,0x042407c100d00082113002f99e2381ecf30403339e0e7ffcde3e1e0387ffbeef
17263,0x0424078100d00082113002f99e2381ecf30403339e0e7ffcde3e1e0387ffbeef
17264,0x042407c100d00082113002f99e2381ecf30403339e0e3ffcde3e1e0387ffbeef
17265,0x0424078100d00082113002f99e2381ecf30403339e0e3ffcde3e1e0387ffbeef
17266,0x042007c100d00082113022f99e2381ecf30403339e0e3ffcde7e1e0387ffbeef
17267,0x0420078100d00082113022f99e2381ecf30403339e0e3ffcde7e1e0387ffbeef
17268,0x042007c100d00082113022f99e2381ecf30403339e0e3ffcde3e1e0387ffbeef
17269,0x0420078100d00082113022f99e2381ecf30403339e0e3ffcde3e1e0387ffbeef
17270,0x042007c100d00082113002f99e2381ecf30403339e0e3ffcde3e1e0387ffbeef
17271,0x0420078100d00082113002f99e2381ecf30403339e0e3ffcde3e1e0387ffbeef
17272,0x0420078100d00082113002f99e2381ec730403339e0e3ffcde3e1e0387ffbeef
17273,0x0420078100d00082113002799e2381ec730403339e0e3ffcde3e1e0387ffbeef
17274,0x0420078100d00082113022f99e2181ecf30407339e0e3ffcde7e1e0387ffbeef
17275,0x0420078100d00082113022f99e2181ecf30403339e0e3ffcde7e1e0387ffbeef
17276,0x0420078100d00082113022f99e2181ecf30403339e0e3ffcde3e1e0387ffbeef
17277,0x0420078100d00082113002f99e2181ecf30403339e0e3ffcde3e1e0387ffbeef
17278,0x0420078100d00082113002f99e2181ec730403339e0e3ffcde3e1e0387ffbeef
17279,0x0420078100d00082113002799e2181ec730403339e0e3ffcde3e1e0387ffbeef
17280,0x042407c300f00082117002fb9e2381ecf30c23339e0e7ffcce3e1e0387ffbeef
17281,0x042407c300f00082117002fb9e2381ecf30c21339e0e7ffcce3e1e0387ffbeef
17282,0x042407c300f00082117002fb9e2381ecf30c21339e0e7ffc4e3e1e0387ffbeef
17283,0x042407c300f00082117002f99e2381ecf30c21339e0e7ffc4e3e1e0387ffbeef
17284,0x042407c300d00082117002f99e2381ecf30c21339e0e7ffc4e3e1e0387ffbeef
17285,0x042407c300d00082117002799e2381ecf30c21339e0e7ffc4e3e1e0387ffbeef
17286,0x042407c300d00082117002799e2381ecf30c21339e0e7ffc4e3e1e0387ffbee7
17287,0x042407c300d00082117002799e2380ecf30c21339e0e7ffc4e3e1e0387ffbee7
17288,0x042407c300d00082117002799e2380ec730c21339e0e7ffc4e3e1e0387ffbee7
17289,0x042403c300d00082117002799e2380ec730c21339e0e7ffc4e3e1e0387ffbee7
17290,0x042403c300d00082117002799e2380ec730c20339e0e7ffc4e3e1e0387ffbee7
17291,0x042403c300d00082117002799e2380ec730c20339e0e7ff44e3e1e0387ffbee7
17292,0x0424038300d00082117002799e2380ec730c20339e0e7ff44e3e1e0387ffbee7
17293,0x0424038300d00082117002799e2380ec730c20339e0e7ff40e3e1e0387ffbee7
17294,0x042407c300d00082117002799e2380ec730421339e0e7ffc4e3e1e0387ffbee7
17295,0x042403c300d00082117002799e2380ec730421339e0e7ffc4e3e1e0387ffbee7
17296,0x042403c300d00082117002799e2380ec730420339e0e7ffc4e3e1e0387ffbee7
17297,0x0424038300d00082117002799e2380ec730420339e0e7ffc4e3e1e0387ffbee7
17298,0x0424038300d00082117002799e2380ec730420339e0e7ff44e3e1e0387ffbee7
17299,0x0424038100d00082117002799e2380ec730420339e0e7ffc4e3e1e0387ffbee7
17300,0x0424038100d00082117002799e2380ec730420339e0e7ff44e3e1e0387ffbee7
17301,0x0424038300d00082117002799e2380ec730420339e0e7ff40e3e1e0387ffbee7
17302,0x0424038100d00082117002799e2380ec730420339e0e7ff40e3e1e0387ffbee7
17303,0x042407c300f00082117002fb9e2381ecf30c03339e0e7ffcce3e1e0387ffbeef
17304,0x042407c300d00082117002fb9e2381ecf30c03339e0e7ffcce3e1e0387ffbeef
17305,0x042407c300f00082117002fb9e2381ecf30c01339e0e7ffcce3e1e0387ffbeef
17306,0x042407c300d00082117002fb9e2381ecf30c01339e0e7ffcce3e1e0387ffbeef
17307,0x042407c300d00082117002f99e2381ecf30c03339e0e7ffcce3e1e0387ffbeef
17308,0x042407c300d00082117002f99e2381ecf30c01339e0e7ffcce3e1e0387ffbeef
17309,0x042407c300d00082117002f99e2381ecf30403339e0e7ffcce3e1e0387ffbeef
17310,0x042407c100d00082117002f99e2381ecf30403339e0e7ffcce3e1e0387ffbeef
17311,0x042407c100d00082113002f99e2381ecf30403339e0e7ffcce3e1e0387ffbeef
17312,0x0424078100d00082113002f99e2381ecf30403339e0e7ffcce3e1e0387ffbeef
17313,0x042407c100d00082117002799e2381ecf30403339e0e7ffcce3e1e0387ffbeef
17314,0x042407c100d00082113002799e2381ecf30403339e0e7ffcce3e1e0387ffbeef
17315,0x0424078100d00082113002799e2381ecf30403339e0e7ffcce3e1e0387ffbeef
17316,0x0424078100d00082113002799e2381ec730403339e0e7ffcce3e1e0387ffbeef
17317,0x042407c300d00082117002f99e2381ecf30401339e0e7ffcce3e1e0387ffbeef
17318,0x042407c300d00082117002799e2381ecf30401339e0e7ffcce3e1e0387ffbeef
17319,0x042407c100d00082117002799e2381ecf30401339e0e7ffcce3e1e0387ffbeef
17320,0x042407c100d00082113002799e2381ecf30401339e0e7ffcce3e1e0387ffbeef
17321,0x0424078100d00082113002799e2381ecf30401339e0e7ffcce3e1e0387ffbeef
17322,0x0424078100d00082113002799e2381ec730401339e0e7ffcce3e1e0387ffbeef
17323,0x042407c300d00082117002f99e2381ecf30c01339e0e7ffc4e3e1e0387ffbeef
17324,0x042407c300d00082117002799e2381ecf30c01339e0e7ffc4e3e1e0387ffbeef
17325,0x042407c300d00082117002f99e2381ecf30401339e0e7ffc4e3e1e0387ffbeef
17326,0x042407c300d00082117002799e2381ecf30401339e0e7ffc4e3e1e0387ffbeef
17327,0x042407c100d00082117002799e2381ecf30401339e0e7ffc4e3e1e0387ffbeef
17328,0x042407c300d00082117002799e2381ec730401339e0e7ffc4e3e1e0387ffbeef
17329,0x042407c100d00082117002799e2381ec730401339e0e7ffc4e3e1e0387ffbeef
17330,0x0424078100d00082117002799e2381ec730401339e0e7ffc4e3e1e0387ffbeef
17331,0x0424078100d00082113002799e2381ec730401339e0e7ffc4e3e1e0387ffbeef
17332,0x042407c300d00082117002799e2380ec730401339e0e7ffc4e3e1e0387ffbeef
17333,0x042407c100d00082117002799e2380ec730401339e0e7ffc4e3e1e0387ffbeef
17334,0x0424078100d00082117002799e2380ec730401339e0e7ffc4e3e1e0387ffbeef
17335,0x0424038100d00082117002799e2380ec730401339e0e7ffc4e3e1e0387ffbeef
17336,0x0424078100d00082113002799e2380ec730401339e0e7ffc4e3e1e0387ffbeef
17337,0x0424038100d00082113002799e2380ec730401339e0e7ffc4e3e1e0387ffbeef
17338,0x0420078100d00082113002799e2381ec730403339e0e7ffcce3e1e0387ffbeef
17339,0x0420078100d00082113002799e2381ec730403339e0e3ffcce3e1e0387ffbeef
17340,0x0420078100d00082113002799e2381ec730401339e0e7ffcce3e1e0387ffbeef
17341,0x0420078100d00082113002799e2381ec730401339e0e3ffcce3e1e0387ffbeef
17342,0x0420078100d00082113002799e2381ec730401339e0e7ffc4e3e1e0387ffbeef
17343,0x0420078100d00082113002799e2380ec730401339e0e7ffc4e3e1e0387ffbeef
17344,0x0420038100d00082113002799e2380ec730401339e0e7ffc4e3e1e0387ffbeef
17345,0x0420078100d00082113002799e2381ec730401339e0e3ffc4e3e1e0387ffbeef
17346,0x0420038100d00082113002799e2381ec730401339e0e3ffc4e3e1e0387ffbeef
17347,0x0420038100d00082113002799e2380ec730401339e0e3ffc4e3e1e0387ffbeef
17348,0x042407c300d00082117002799e2380ec730401339e0e7ffc4e3e1e0387ffbee7
17349,0x042403c300d00082117002799e2380ec730401339e0e7ffc4e3e1e0387ffbee7
17350,0x0424038300d00082117002799e2380ec730401339e0e7ffc4e3e1e0387ffbee7
17351,0x0424038100d00082117002799e2380ec730401339e0e7ffc4e3e1e0387ffbee7
17352,0x042403c300d00082117002799e2380ec730400339e0e7ffc4e3e1e0387ffbee7
17353,0x0424038300d00082117002799e2380ec730400339e0e7ffc4e3e1e0387ffbee7
17354,0x0424038100d00082117002799e2380ec730400339e0e7ffc4e3e1e0387ffbee7
17355,0x0424038100d00082117002799e2380ec730400339e0e7ff44e3e1e0387ffbee7
17356,0x0424038100d00082113002799e2380ec730401339e0e7ffc4e3e1e0387ffbee7
17357,0x0424038100d00082113002799e2380ec730400339e0e7ffc4e3e1e0387ffbee7
17358,0x0424038100d00082113002799e2380ec730400339e0e7ff44e3e1e0387ffbee7
17359,0x0420038100d00082113002799e2380ec730401339e0e7ffc4e3e1e0387ffbee7
17360,0x0420038100d00082113002799e2380ec730400339e0e7ffc4e3e1e0387ffbee7
17361,0x0420078100d00082113002799e2181ec730403339e0e3ffcce3e1e0387ffbeef
17362,0x0420078100d00082113002799e2181ec730401339e0e3ffcce3e1e0387ffbeef
17363,0x0420078100d00082113002799e2181ec730401339e0e3ffc4e3e1e0387ffbeef
17364,0x0420038100d00082113002799e2181ec730401339e0e3ffc4e3e1e0387ffbeef
17365,0x0420038100d00082113002799e2180ec730401339e0e3ffc4e3e1e0387ffbeef
17366,0x0420078100d00080113022f99e2181ecf30407339e0e3ffcde7e1e0387ffbeef
17367,0x0020078100d00080113022f99e2181ecf30407339e0e3ffcde7e1e0387ffbeef
17368,0x0020078000d00080113022f99e2181ecf30407339e0e3ffcde7e1e0387fffeef
17369,0x0020078000d00080113022f99e2181ecf30407339e0e3ffcde7e1e0387ffbeef
17370,0x0020078000d00080113022f99e2181ecf30407339e063ffcde7e1e0387fffeef
17371,0x0020078000d00080113022f99e2181ec730407339e063ffcde7e1e0387fffeef
17372,0x0020078000d00080113022f99e2181ec730407339e063ffcde3e1e0387fffeef
17373,0x0020078000d00000113022f99e2181ec730407339e063ffcde3e1e0387fffeef
17374,0x0020078000d0000011102af98e2085ec730407339e063ffdde7e1e0387ffffef
17375,0x0000078000d0000011102af98e2085ec730407339e063ffdde7e1e0387ffffef
17376,0x0020078000d0000011102af98e2081ec730407339e063ffdde7e1e0387ffffef
17377,0x0020078000d00000111022f98e2085ec730407339e063ffdde7e1e0387ffffef
17378,0x0000078000d00000111022f98e2085ec730407339e063ffdde7e1e0387ffffef
17379,0x0020078000d00000111022f98e2081ec730407339e063ffdde7e1e0387ffffef
17380,0x0000078000d00000111022f98e2081ec730407339e063ffdde7e1e0387ffffef
17381,0x0000078000d0000011102af98e2085ec730407339e063ffdde7e1e0187ffffef
17382,0x0000078000d00000111022f98e2085ec730407339e063ffdde7e1e0187ffffef
17383,0x0000078000d00000111022f98e2081ec730407339e063ffdde7e1e0187ffffef
17384,0x0020078000d00000111022f99e2181ec730407339e063ffdde7e1e0387fffeef
17385,0x0020078000d00000111022f98e2181ec730407339e063ffdde7e1e0387fffeef
17386,0x0020078000d00000111022f98e2081ec730407339e063ffdde7e1e0387fffeef
17387,0x0000078000d00000111022f98e2081ec730407339e063ffdde7e1e0387fffeef
17388,0x0020078000d00080111022f99e2181ec730407339e063ffcde7e1e0387fffeef
17389,0x0020078000d00000111022f99e2181ec730407339e063ffcde7e1e0387fffeef
17390,0x0020078000d00000111022f98e2181ec730407339e063ffcde7e1e0387fffeef
17391,0x0020078000d00000111022f98e2081ec730407339e063ffcde7e1e0387fffeef
17392,0x0000078000d00000111022f98e2081ec730407339e063ffcde7e1e0387fffeef
17393,0x0020078000d00000111022f99e2181ec730407339e063ffcde3e1e0387fffeef
17394,0x0020078000d00000111022f98e2181ec730407339e063ffcde3e1e0387fffeef
17395,0x0020078000d00000111022f98e2081ec730407339e063ffcde3e1e0387fffeef
17396,0x0000078000d00000111022f98e2081ec730407339e063ffcde3e1e0387fffeef
17397,0x0020078000d00000111022798e2181ec730407339e063ffcde3e1e0387fffeef
17398,0x0020078000d00000111022798e2081ec730407339e063ffcde3e1e0387fffeef
17399,0x0000078000d00000111022798e2081ec730407339e063ffcde3e1e0387fffeef
17400,0x0000078000d0000011102af98e0085ec730407739e063ffdde7e1e0187ffffef
17401,0x0000078000d0000011102af98e0085ec730407339e063ffdde7e1e0187ffffef
17402,0x0000078000d00000111022f98e0085ec730407339e063ffdde7e1e0187ffffef
17403,0x0000078000d00000111022f98e0081ec730407339e063ffdde7e1e0187ffffef
17404,0x0420078100d00080113022f99e2181ecf30403339e0e3ffcde7e1e0387ffbeef
17405,0x0420078100d00080113022f99e2181ecf30403339e0e3ffcde3e1e0387ffbeef
17406,0x0420078100d00080113002f99e2181ecf30403339e0e3ffcde3e1e0387ffbeef
17407,0x0420078100d00080113002f99e2181ec730403339e0e3ffcde3e1e0387ffbeef
17408,0x0420078100d00080113002799e2181ec730403339e0e3ffcde3e1e0387ffbeef
17409,0x0020078100d00080113022f99e2181ecf30403339e0e3ffcde7e1e0387ffbeef
17410,0x0020078000d00080113022f99e2181ecf30403339e0e3ffcde7e1e0387ffbeef
17411,0x0020078100d00080113022f99e2181ecf30403339e0e3ffcde3e1e0387ffbeef
17412,0x0020078100d00080113022f99e2181ec730403339e0e3ffcde3e1e0387ffbeef
17413,0x0020078000d00080113022f99e2181ecf30403339e0e3ffcde3e1e0387ffbeef
17414,0x0020078000d00080113022f99e2181ec730403339e0e3ffcde3e1e0387ffbeef
17415,0x0020078000d00080113022f99e2181ec730403339e063ffcde3e1e0387fffeef
17416,0x0020078000d00000113022f99e2181ec730403339e063ffcde3e1e0387fffeef
17417,0x0020078000d00080113022f99e2181ec730403339e063ffcde3e1e0387ffbeef
17418,0x0020078000d00000113022f99e2181ec730403339e063ffcde3e1e0387ffbeef
17419,0x0020078000d00080113022799e2181ec730403339e063ffcde3e1e0387ffbeef
17420,0x0020078000d00000113022799e2181ec730403339e063ffcde3e1e0387ffbeef
17421,0x0020078000d00000111022f99e2181ec730403339e063ffcde3e1e0387fffeef
17422,0x0020078000d00000111022f98e2181ec730403339e063ffcde3e1e0387fffeef
17423,0x0020078000d00000111022f99e2181ec730403339e063ffcde3e1e0387ffbeef
17424,0x0020078000d00000111022798e2181ec730403339e063ffcde3e1e0387fffeef
17425,0x0020078000d00000111022798e2081ec730403339e063ffcde3e1e0387fffeef
17426,0x0020078000d00000111022799e2181ec730403339e063ffcde3e1e0387ffbeef
17427,0x0020078000d00000111022798e2181ec730403339e063ffcde3e1e0387ffbeef
17428,0x0020078100d00080113002f99e2181ec730403339e0e3ffcde3e1e0387ffbeef
17429,0x0020078000d00080113002f99e2181ec730403339e0e3ffcde3e1e0387ffbeef
17430,0x0020078000d00080113002f99e2181ec730403339e063ffcde3e1e0387ffbeef
17431,0x0020078100d00080113002799e2181ec730403339e0e3ffcde3e1e0387ffbeef
17432,0x0020078000d00080113002799e2181ec730403339e0e3ffcde3e1e0387ffbeef
17433,0x0020078000d00080113002799e2181ec730403339e063ffcde3e1e0387ffbeef
17434,0x0020078000d00000113002799e2181ec730403339e063ffcde3e1e0387ffbeef
17435,0x0020078000d00000113002798e2181ec730403339e063ffcde3e1e0387ffbeef
17436,0x0020078000d00000111002799e2181ec730403339e063ffcde3e1e0387ffbeef
17437,0x0020078000d00000111002798e2181ec730403339e063ffcde3e1e0387ffbeef
17438,0x0420078100d00080113002799e2181ec730403339e0e3ffcce3e1e0387ffbeef
17439,0x0420078100d00080113002799e2181ec730401339e0e3ffcce3e1e0387ffbeef
17440,0x0420078100d00080113002799e2181ec730401339e0e3ffc4e3e1e0387ffbeef
17441,0x0420038100d00080113002799e2181ec730401339e0e3ffc4e3e1e0387ffbeef
17442,0x0420038100d00080113002799e2180ec730401339e0e3ffc4e3e1e0387ffbeef
17443,0x0020078100d00080113002799e2181ec730403339e0e3ffcce3e1e0387ffbeef
17444,0x0020078000d00080113002799e2181ec730403339e0e3ffcce3e1e0387ffbeef
17445,0x0020078000d00080113002799e2181ec730403339e063ffcce3e1e0387ffbeef
17446,0x0020078000d00000113002799e2181ec730403339e063ffcce3e1e0387ffbeef
17447,0x0020078000d00000113002798e2181ec730403339e063ffcce3e1e0387ffbeef
17448,0x0020038000d00000113002798e2181ec730403339e063ffcce3e1e0387ffbeef
17449,0x0020078100d00080113002799e2181ec730401339e0e3ffcce3e1e0387ffbeef
17450,0x0020078000d00080113002799e2181ec730401339e0e3ffcce3e1e0387ffbeef
17451,0x0020078000d00080113002799e2181ec730401339e063ffcce3e1e0387ffbeef
17452,0x0020078000d00000113002799e2181ec730401339e063ffcce3e1e0387ffbeef
17453,0x0020038000d00000113002799e2181ec730401339e063ffcce3e1e0387ffbeef
17454,0x0020078000d00000113002798e2181ec730401339e063ffcce3e1e0387ffbeef
17455,0x0020038000d00000113002798e2181ec730401339e063ffcce3e1e0387ffbeef
17456,0x0020078000d00000111002798e2181ec730403339e063ffcce3e1e0387ffbeef
17457,0x0020038000d00000111002798e2181ec730403339e063ffcce3e1e0387ffbeef
17458,0x0020038000d00000111002798e2181ec730401339e063ffcce3e1e0387ffbeef
17459,0x0020078100d00080113002799e2181ec730401339e0e3ffc4e3e1e0387ffbeef
17460,0x0020038100d00080113002799e2181ec730401339e0e3ffc4e3e1e0387ffbeef
17461,0x0020038100d00080113002799e2180ec730401339e0e3ffc4e3e1e0387ffbeef
17462,0x0020078000d00080113002799e2181ec730401339e0e3ffc4e3e1e0387ffbeef
17463,0x0020038000d00080113002799e2181ec730401339e0e3ffc4e3e1e0387ffbeef
17464,0x0020038000d00080113002799e2180ec730401339e0e3ffc4e3e1e0387ffbeef
17465,0x0020078000d00080113002799e2181ec730401339e063ffc4e3e1e0387ffbeef
17466,0x0020038000d00080113002799e2181ec730401339e063ffc4e3e1e0387ffbeef
17467,0x0020038000d00000113002799e2181ec730401339e063ffc4e3e1e0387ffbeef
17468,0x0020038000d00000113002798e2181ec730401339e063ffc4e3e1e0387ffbeef
17469,0x0020038000d00080113002799e2180ec730401339e063ffc4e3e1e0387ffbeef
17470,0x0020038000d00000113002799e2180ec730401339e063ffc4e3e1e0387ffbeef
17471,0x0020038000d00000113002798e2180ec730401339e063ffc4e3e1e0387ffbeef
17472,0x0424038100d00082113002799e2380ec730400338e0e7ffc4e3e1e0387ffbee7
17473,0x0424038100d00082113002798e2380ec730400338e0e7ffc4e3e1e0387ffbee7
17474,0x0424038100d00082113002799e2380ec730400338e0e7ff44e3e1e0387ffbee7
17475,0x0424038100d00082113002798e2380ec730400338e0e7ff44e3e1e0387ffbee7
17476,0x0424038100d00002113002798e2380ec730400338e0e7ff44e3e1e0387ffbee7
17477,0x0420038100d00082113002799e2380ec730400338e0e7ffc4e3e1e0387ffbee7
17478,0x0420038100d00082113002798e2380ec730400338e0e7ffc4e3e1e0387ffbee7
17479,0x0420038100d00002113002798e2380ec730400338e0e7ffc4e3e1e0387ffbee7
17480,0x0420038100d00002113002798e2380ec730400338e0e7ff44e3e1e0387ffbee7
17481,0x0420038100d00002113002798e2380ec730400338e067ffc4e3e1e0387ffbee7
17482,0x0420038000d00002113002798e2380ec730400338e067ffc4e3e1e0387ffbee7
17483,0x0020038000d00002113002798e2380ec730400338e067ffc4e3e1e0387ffbee7
17484,0x0020078000d00000111022798e2081ec730407338e063ffcde3e1e0387fffeef
17485,0x0000078000d00000111022798e2081ec730407338e063ffcde3e1e0387fffeef
17486,0x0020078000d00000111022798e2081ec730403338e063ffcde3e1e0387fffeef
17487,0x0000078000d00000111022798e2081ec730403338e063ffcde3e1e0387fffeef
17488,0x0020078000d00000111002798e2081ec730403338e063ffcde3e1e0387fffeef
17489,0x0000078000d00000111002798e2081ec730403338e063ffcde3e1e0387fffeef
17490,0x0020078000d00000111002798e2181ec730403338e063ffcde3e1e0387ffbeef
17491,0x0020038000d00000111002798e2181ec730403338e063ffcde3e1e0387ffbeef
17492,0x0020078000d00000111002798e2081ec730403338e063ffcde3e1e0387ffbeef
17493,0x0020038000d00000111002798e2081ec730403338e063ffcde3e1e0387ffbeef
17494,0x0020038000d00000113002798e2380ec730400338e067ffc4e3e1e0387ffbee7
17495,0x0020038000d00000111002798e2181ec730403338e063ffcce3e1e0387ffbeef
17496,0x0020038000d00000111002798e2180ec730403338e063ffcce3e1e0387ffbeef
17497,0x0020038000d00000111002798e2081ec730403338e063ffcce3e1e0387ffbeef
17498,0x0020038000d00000111002798e2181ec730401338e063ffcce3e1e0387ffbeef
17499,0x0020038000d00000111002798e2180ec730401338e063ffcce3e1e0387ffbeef
17500,0x0020038000d00000113002798e2180ec730401338e063ffc4e3e1e0387ffbeef
17501,0x0020038000d00000113002798e2180ec730400338e063ffc4e3e1e0387ffbeef
17502,0x0020038000d00000111002798e2180ec730401338e063ffc4e3e1e0387ffbeef
17503,0x0020038000d00000111002798e2180ec730400338e063ffc4e3e1e0387ffbeef
17504,0x0020038000d00000113002798e2180ec730400338e067ffc4e3e1e0387ffbee7
17505,0x0020038000d00000113002798e2180ec730400338e063ffc4e3e1e0387ffbee7
17506,0x0020038000d00000111002798e2180ec730400338e063ffc4e3e1e0387ffbee7
17507,0x0000068000d0000011102af98e0085ec730407739e063ffdde7e1e0187ffffef
17508,0x0000068000d0000011102af98e0085ec730407339e063ffdde7e1e0187ffffef
17509,0x0000068000d00000111022f98e0085ec730407339e063ffdde7e1e0187ffffef
17510,0x0000068000d00000111022f98e0081ec730407339e063ffdde7e1e0187ffffef
17511,0x0000068000d00000111022798e2081ec730407338e063ffcde3e1e0387fffeef
17512,0x0000068000d0000011102af98e0085ec730407338e063ffdde7e1e0187ffffef
17513,0x0000068000d00000111022f98e0085ec730407338e063ffdde7e1e0187ffffef
17514,0x0000068000d00000111022f98e0081ec730407338e063ffdde7e1e0187ffffef
17515,0x0000068000d00000111022798e0085ec730407338e063ffdde7e1e0187ffffef
17516,0x0000068000d00000111022798e0081ec730407338e063ffdde7e1e0187ffffef
17517,0x0000068000d00000111022798e0081ec730407338e063ffdde3e1e0187ffffef
17518,0x0000068000d00000111022798e0081ec730407338e063ffcde3e1e0187ffffef
17519,0x0000068000d00000111022798e0081ec730407338e063ffcde3e1e0387fffeef
17520,0x0000068000d00000111022798e0081ec730407338e063ffcde3e1e0187fffeef
17521,0x0000028000d00000111022798e0081ec730407338e063ffcde3e1e0187fffeef
17522,0x0000028000d0000011102279860081ec730407338e063ffcde3e1e0187fffeef
17523,0x0000068000d00000111022798e2081ec730403338e063ffcde3e1e0387fffeef
17524,0x0000028000d00000111022798e2081ec730403338e063ffcde3e1e0387fffeef
17525,0x0020068000d00000111002798e2081ec730403338e063ffcde3e1e0387fffeef
17526,0x0020028000d00000111002798e2081ec730403338e063ffcde3e1e0387fffeef
17527,0x0000068000d00000111002798e2081ec730403338e063ffcde3e1e0387fffeef
17528,0x0000028000d00000111002798e2081ec730403338e063ffcde3e1e0387fffeef
17529,0x0020028000d00000111002798e2081ec730403338e063ffcde3e1e0387ffbeef
17530,0x0000028000d00000111002798e2081ec730403338e063ffcde3e1e0387ffbeef
17531,0x0000068000d00000111022798e0081ec730403338e063ffcde3e1e0387fffeef
17532,0x0000028000d00000111022798e0081ec730403338e063ffcde3e1e0387fffeef
17533,0x0000068000d00000111022798e0081ec730403338e063ffcde3e1e0187fffeef
17534,0x0000028000d00000111022798e0081ec730403338e063ffcde3e1e0187fffeef
17535,0x0000028000d0000011102279860081ec730403338e063ffcde3e1e0187fffeef
17536,0x0000028000d0000011102279860081ec330403338e063ffcde3e1e0187fffeef
17537,0x0000028000c0000011102279860081ec330403338e063ffcde3e1e0187fffeef
17538,0x0000028000d00000111002798e0081ec730403338e063ffcde3e1e0387fffeef
17539,0x0000028000d00000111002798e0081ec730403338e063ffcde3e1e0387ffbeef
17540,0x0000028000d00000111002798e0081ec730403338e063ffcde3e1e0187fffeef
17541,0x0000028000d0000011100279860081ec730403338e063ffcde3e1e0187fffeef
17542,0x0000028000d0000011100279860081ec330403338e063ffcde3e1e0187fffeef
17543,0x0000028000d0000011100279860080ec330403338e063ffcde3e1e0187fffeef
17544,0x0000028000c0000011100279860081ec330403338e063ffcde3e1e0187fffeef
17545,0x0000028000c0000011100279860080ec330403338e063ffcde3e1e0187fffeef
17546,0x0020028000d00000111002798e2181ec730403338e063ffcce3e1e0387ffbeef
17547,0x0020028000d00000111002798e2180ec730403338e063ffcce3e1e0387ffbeef
17548,0x0020028000d00000111002798e2081ec730403338e063ffcce3e1e0387ffbeef
17549,0x0000028000d00000111002798e2081ec730403338e063ffcce3e1e0387ffbeef
17550,0x0020028000d00000111002798e2080ec730403338e063ffcce3e1e0387ffbeef
17551,0x0000028000d00000111002798e2080ec730403338e063ffcce3e1e0387ffbeef
17552,0x0020028000d00000111002798e2180ec730401338e063ffcce3e1e0387ffbeef
17553,0x0020028000d00000111002798e2080ec730401338e063ffcce3e1e0387ffbeef
17554,0x0000028000d00000111002798e2080ec730401338e063ffcce3e1e0387ffbeef
17555,0x0000028000d00000111002798e0081ec730403338e063ffcce3e1e0387ffbeef
17556,0x0000028000d00000111002798e0080ec730403338e063ffcce3e1e0387ffbeef
17557,0x0000028000d00000111002798e0080ec330403338e063ffcce3e1e0387ffbeef
17558,0x0000028000d0000011100279860080ec330403338e063ffcce3e1e0387ffbeef
17559,0x0000028000d0000011100279860080ec330403338e063ffcce3e1e0187fffeef
17560,0x0000028000d0000011100279860080ec330403338e063ffcce3e1e0187ffbeef
17561,0x0000028000c0000011100279860080ec330403338e063ffcce3e1e0187fffeef
17562,0x0000028000c0000011100279860080ec330403338e063ffcce3e1e0187ffbeef
17563,0x0000028000c0000011100278860080ec330403338e063ffcce3e1e0187ffbeef
17564,0x0000028000d00000111002798e0080ec730401338e063ffcce3e1e0387ffbeef
17565,0x0000028000d00000111002798e0080ec330401338e063ffcce3e1e0387ffbeef
17566,0x0000028000d0000011100279860080ec330401338e063ffcce3e1e0387ffbeef
17567,0x0000028000d0000011100279860080ec330401338e063ffcce3e1e0187ffbeef
17568,0x0000028000c0000011100279860080ec330401338e063ffcce3e1e0187ffbeef
17569,0x0000028000c0000011100278860080ec330401338e063ffcce3e1e0187ffbeef
17570,0x000002800040000011100278860080ec330401338e063ffcce3e1e0187ffbeef
17571,0x0020028000d00000111002798e2180ec730401338e063ffc4e3e1e0387ffbeef
17572,0x0020028000d00000111002798e2180ec730400338e063ffc4e3e1e0387ffbeef
17573,0x0020028000d00000111002798e2080ec730401338e063ffc4e3e1e0387ffbeef
17574,0x0000028000d00000111002798e2080ec730401338e063ffc4e3e1e0387ffbeef
