# The 27598 polygons of the memory-two arrangement drawn in Figures 1c, 2h-n and 3e-h (they draw its 22872 faces, the
# cells of m2_cells.csv), in the order of m2_faces_k4.npz, with the counts over the 65536 binary memory-two
# strategies on each.  The columns call a polygon a face, as the companion drawing does.
# Conventions: a game is (R, S, T, P) = (1, u, 1 + v, 0); the limit eps -> 0.  An atom is written
# efficient-stable-competitive; A_xyz is the number of strategies in atom xyz, in the order 000 100 010 001 110 011
# 111 (the atom 101 is empty everywhere, so the seven add up to the number of strategies).
# face: index 0..27597.  cell: the cell of m2_cells.csv the face lies in (a cell is one face, or, for 771 cells,
# several bands of it: the companion work cut them for a field it draws; every count below is constant on a cell).
# u, v: a game strictly inside the face (a convex combination of its vertices mapped to the plane, with the weights
# 1 + 0.1 sin(j + 1) of fig1.py; repr of a double).  quadrant: PD (u < 0 < v), SD (u, v > 0), SH (u, v < 0), HA
# (v < 0 < u).  wedge: W (u+v < 1, u-v < 1), S (u+v < 1, u-v > 1), N (u+v > 1, u-v < 1), E (u+v > 1, u-v > 1).
# nash: the number of stable strategies on the face (299 to 22069).  partners: efficient and stable (8 to 7639).
# A_000 ... A_111: the atoms.  case: the case number of Figure 1 (cases.csv), the set of non-empty atoms.
face,cell,u,v,quadrant,wedge,nash,partners,A_000,A_100,A_010,A_001,A_110,A_011,A_111,case
202,202,2.036455540812871,0.36401829560371907,SD,E,1568,1568,59904,1504,0,2560,1488,0,80,6
203,203,1.988204440422592,0.3728609869237738,SD,E,1568,1568,59904,1504,0,2560,1488,0,80,6
204,204,2.035034914133991,0.33741005520588974,SD,E,1216,1216,59904,1856,0,2560,1136,0,80,6
205,205,2.1038806743697083,0.304196078781574,SD,E,1216,1216,59904,1856,0,2560,1136,0,80,6
206,206,2.013156585682493,0.34735474995657034,SD,E,1568,1568,59904,1504,0,2560,1488,0,80,6
207,207,1.9138355787560026,0.3738587835195144,SD,E,1568,1568,59904,1504,0,2560,1488,0,80,6
208,208,2.3187279463626025,0.2543732133663017,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
209,209,2.2593384938368355,0.2624837190632401,SD,E,1216,1216,59904,1856,0,2560,1136,0,80,6
210,210,2.212375253956226,0.26447418782105925,SD,E,1216,1216,59904,1856,0,2560,1136,0,80,6
211,211,2.331165110220663,0.24504521187403486,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
212,212,1.7291281554950706,0.4042871763056002,SD,E,1568,1568,59904,1504,0,2560,1488,0,80,6
213,213,2.0773847688205413,0.29386467076237416,SD,E,1216,1216,59904,1856,0,2560,1136,0,80,6
214,214,1.9680868105849518,0.30789463771141845,SD,E,1216,1216,59904,1856,0,2560,1136,0,80,6
215,215,1.8206500589646346,0.3628707556460706,SD,E,1568,1568,59904,1504,0,2560,1488,0,80,6
216,216,1.914916416217466,0.32697603155026483,SD,E,1568,1568,59904,1504,0,2560,1488,0,80,6
217,217,1.6293197037747738,0.41253103353428133,SD,E,1568,1568,59904,1504,0,2560,1488,0,80,6
218,218,1.636647331764491,0.39558617770643445,SD,E,1568,1568,59904,1504,0,2560,1488,0,80,6
219,219,2.1224742320197056,0.2692225678125162,SD,E,1216,1216,59904,1856,0,2560,1136,0,80,6
220,220,2.4228501459761884,0.2094455884902839,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
221,221,2.1542452212877627,0.25613120693132446,SD,E,1216,1216,59904,1856,0,2560,1136,0,80,6
222,222,2.3691572688712617,0.20420696466291052,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
223,223,2.307722801887856,0.20845149565964788,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
224,224,2.183510824682878,0.24609990253071526,SD,E,1216,1216,59904,1856,0,2560,1136,0,80,6
225,225,2.4524945116760577,0.16832283492739264,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
226,226,2.415261430186588,0.16974683618062558,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
227,227,4.30461865536975,0.08574230534893475,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
228,228,4.043881234268443,0.11000913401367049,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
229,229,3.8021817959664106,0.11948324079043021,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
230,230,3.55192278331924,0.15084537967496475,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
231,231,3.3084390487008015,0.15782721486881252,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
232,232,4.0379488374841745,0.08574230534893479,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
233,233,3.786108829648627,0.09829967531234324,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
234,234,3.530013345908941,0.12919200656391638,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
235,235,3.5641838140822752,0.09905001970276646,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
236,236,3.269209261670317,0.13302707933655894,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
237,237,3.688494858785145,0.08596946631926136,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
238,238,3.5467683978589513,0.08806668784411815,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
239,239,3.2287103213184,0.09963216649315292,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
240,240,2.9233481862242137,0.15527266877976797,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
241,241,2.7979850334249186,0.1588532716042921,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
242,242,2.7213500702318636,0.15768683257548108,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
243,243,2.9433482089012024,0.11374244107967323,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
244,244,2.840896346511551,0.13363003455426686,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
245,245,2.924937330663369,0.09216623072387203,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
246,246,2.8128875620934113,0.11766044429202441,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
247,247,2.6380013085730947,0.1617585462383447,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
248,248,2.7153351566094375,0.12306441281621149,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
249,249,2.557155740422566,0.1646255900089611,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
250,250,2.649774305364301,0.1269375718109012,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
251,251,2.5886645081343267,0.12617811889148217,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
252,252,2.4373157550639473,0.16228113810577838,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
253,253,70.93001336843612,0.04194217235602152,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
254,254,5.60879340855554,0.061566121383616515,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
255,255,5.431632114979357,0.04732776293706622,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
256,256,5.400608868705984,0.021675374119412616,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
257,257,737.3463019272626,-0.06019045929181008,HA,E,711,416,59904,2656,0,2265,336,295,80,3
258,257,98.82934509877994,-0.05506120302836806,HA,E,711,416,59904,2656,0,2265,336,295,80,3
259,257,42.5847699151261,-0.055061203028367825,HA,E,711,416,59904,2656,0,2265,336,295,80,3
260,257,27.18886819936992,-0.05506120302836803,HA,E,711,416,59904,2656,0,2265,336,295,80,3
261,257,20.178803887587875,-0.05432825720510685,HA,E,711,416,59904,2656,0,2265,336,295,80,3
262,257,15.849602323614283,-0.05432825720510685,HA,E,711,416,59904,2656,0,2265,336,295,80,3
263,257,13.00285334729521,-0.054328257205106915,HA,E,711,416,59904,2656,0,2265,336,295,80,3
264,257,10.985373962675382,-0.054328257205106895,HA,E,711,416,59904,2656,0,2265,336,295,80,3
265,257,9.479712272175428,-0.05432825720510689,HA,E,711,416,59904,2656,0,2265,336,295,80,3
266,257,8.287103301636376,-0.05459659379149193,HA,E,711,416,59904,2656,0,2265,336,295,80,3
267,257,7.392016540969828,-0.04263801200333962,HA,E,711,416,59904,2656,0,2265,336,295,80,3
268,257,6.5738455329121415,-0.02273145883202658,HA,E,711,416,59904,2656,0,2265,336,295,80,3
269,257,6.136917075913013,-0.004640357615275875,HA,E,711,416,59904,2656,0,2265,336,295,80,3
270,258,7.223859926754208,-0.0983011071829082,HA,E,712,416,59904,2656,0,2264,336,296,80,3
271,258,6.5737127963134,-0.04948474118120428,HA,E,712,416,59904,2656,0,2264,336,296,80,3
272,258,6.118199324576797,-0.010262992396877413,HA,E,712,416,59904,2656,0,2264,336,296,80,3
273,259,6.50450325907532,-0.07715711517963524,HA,E,713,416,59904,2656,0,2263,336,297,80,3
274,260,5.806806876465981,-0.02731555757337888,HA,E,713,416,59904,2656,0,2263,336,297,80,3
275,260,5.336100464775982,-0.012506807302034706,HA,E,713,416,59904,2656,0,2263,336,297,80,3
276,260,5.068791255750047,-0.0022955786856120397,HA,E,713,416,59904,2656,0,2263,336,297,80,3
277,261,6.30700475468233,-0.09548260966801615,HA,E,714,416,59904,2656,0,2262,336,298,80,3
278,262,5.796278863707696,-0.06261282144091376,HA,E,714,416,59904,2656,0,2262,336,298,80,3
279,262,5.310289531881053,-0.02487680152061477,HA,E,714,416,59904,2656,0,2262,336,298,80,3
280,262,5.054972045026084,-0.004364198225408618,HA,E,714,416,59904,2656,0,2262,336,298,80,3
281,263,6.089539498036404,-0.10561021951761836,HA,E,715,416,59904,2656,0,2261,336,299,80,3
282,264,5.7883149313555595,-0.08485781754100756,HA,E,715,416,59904,2656,0,2261,336,299,80,3
283,264,5.311994505627885,-0.03442388698873821,HA,E,715,416,59904,2656,0,2261,336,299,80,3
284,264,5.038985330666315,-0.00424556572922575,HA,E,715,416,59904,2656,0,2261,336,299,80,3
285,265,4.932845376472616,0.0800917365014642,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
286,266,4.854168348064626,0.05878116871935889,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
287,267,5.44061980727684,-0.06852840416447242,HA,E,716,416,59904,2656,0,2260,336,300,80,3
288,268,4.669224142950683,0.05211155687282828,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
289,269,5.199010539393936,-0.08020952990815368,HA,E,716,416,59904,2656,0,2260,336,300,80,3
290,270,5.059692998690975,-0.10180190995290676,HA,E,716,416,59904,2656,0,2260,336,300,80,3
291,271,4.641101287939938,0.0397307731535972,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
292,272,4.2641484839433765,0.073097524530336,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
293,273,4.715655782701005,0.02271415390033686,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
294,274,4.26196620467398,0.057534646819800306,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
295,275,3.9353646720766595,0.07629325394017912,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
296,276,4.7461850423261644,0.011528970136350649,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
297,277,4.362583399295242,0.027076145201719685,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
298,278,4.018926598519009,0.03876514346669995,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
299,279,3.564956383650005,0.025333552378819423,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
300,280,3.1954579455678913,0.07087250472045042,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
301,281,3.094731211676795,0.005469218632967114,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
302,282,3.048123514699783,0.0314933814154955,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
303,283,4.855912753728351,-0.022426876480003768,HA,E,716,416,59904,2656,0,2260,336,300,80,3
304,284,4.674656823790164,-0.05110632472196922,HA,E,716,416,59904,2656,0,2260,336,300,80,3
305,285,4.736596336727057,-0.11047522198511603,HA,E,716,416,59904,2656,0,2260,336,300,80,3
306,285,4.49480649778012,-0.07064732519903963,HA,E,716,416,59904,2656,0,2260,336,300,80,3
307,285,4.193833294261928,-0.027693509410726954,HA,E,716,416,59904,2656,0,2260,336,300,80,3
308,286,4.396486723907425,-0.10445695369531217,HA,E,716,416,59904,2656,0,2260,336,300,80,3
309,286,4.166752196378889,-0.07031216534293167,HA,E,716,416,59904,2656,0,2260,336,300,80,3
310,286,3.871368432263976,-0.05377927603754133,HA,E,716,416,59904,2656,0,2260,336,300,80,3
311,286,3.6035275521591976,-0.03506738676007295,HA,E,716,416,59904,2656,0,2260,336,300,80,3
312,286,3.342301395327279,-0.019896132735702652,HA,E,716,416,59904,2656,0,2260,336,300,80,3
313,286,3.209278392508102,-0.0019639682012667324,HA,E,716,416,59904,2656,0,2260,336,300,80,3
314,287,3.143754206860806,-0.009107492405301492,HA,E,716,416,59904,2656,0,2260,336,300,80,3
315,288,3.8661477099250017,-0.10323632833430206,HA,E,717,416,59904,2656,0,2259,336,301,80,3
316,288,3.6387057437363333,-0.08218030120366096,HA,E,717,416,59904,2656,0,2259,336,301,80,3
317,288,3.3916601862254145,-0.04863280214194617,HA,E,717,416,59904,2656,0,2259,336,301,80,3
318,289,3.15802210704564,-0.02016898959641068,HA,E,717,416,59904,2656,0,2259,336,301,80,3
319,290,3.5551629170778467,-0.08882291462126743,HA,E,723,416,59904,2656,0,2253,336,307,80,3
320,291,3.508693437649282,-0.10408142314861983,HA,E,731,416,59904,2656,0,2245,336,315,80,3
321,292,3.454497925567783,-0.09089556759217925,HA,E,723,416,59904,2656,0,2253,336,307,80,3
322,292,3.31900719746579,-0.058307829455242745,HA,E,723,416,59904,2656,0,2253,336,307,80,3
323,292,3.097807140774172,-0.016748316560023065,HA,E,723,416,59904,2656,0,2253,336,307,80,3
324,293,3.4278466524105866,-0.09461519909697606,HA,E,731,416,59904,2656,0,2245,336,315,80,3
325,293,3.2394839461554743,-0.053916058830815544,HA,E,731,416,59904,2656,0,2245,336,315,80,3
326,293,3.0652296547529745,-0.014830725064392244,HA,E,731,416,59904,2656,0,2245,336,315,80,3
327,294,2.988597625741806,0.07954780588025709,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
328,295,2.9662581374020736,0.05741574743516725,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
329,296,2.9174787020469104,0.052395252040911555,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
330,297,2.8938690870127974,0.04731152176550215,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
331,298,2.8702133261300857,0.04731152176550215,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
332,299,2.84655756524733,0.04731152176550216,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
333,300,3.3905601322189027,-0.10350435722338791,HA,E,734,416,59904,2656,0,2242,336,318,80,3
334,300,3.220052080281919,-0.05892414638322672,HA,E,734,416,59904,2656,0,2242,336,318,80,3
335,300,3.050759365814602,-0.013674807336287936,HA,E,734,416,59904,2656,0,2242,336,318,80,3
336,301,1.501673792408338,0.46301050861472665,SD,E,1568,1568,59904,1504,0,2560,1488,0,80,6
337,302,1.5032259365650829,0.44329915967523575,SD,E,1568,1568,59904,1504,0,2560,1488,0,80,6
338,303,1.5276270604561468,0.42627611038898844,SD,E,1568,1568,59904,1504,0,2560,1488,0,80,6
339,304,1.9438191880614129,0.2948506120970663,SD,E,1216,1216,59904,1856,0,2560,1136,0,80,6
340,305,1.7257541119318853,0.34992967139828324,SD,E,1568,1568,59904,1504,0,2560,1488,0,80,6
341,306,1.800746182470001,0.3184432823533758,SD,E,1568,1568,59904,1504,0,2560,1488,0,80,6
342,307,1.6233019383829197,0.3876640121394533,SD,E,1568,1568,59904,1504,0,2560,1488,0,80,6
343,308,2.022662964412749,0.2751094867124073,SD,E,1216,1216,59904,1856,0,2560,1136,0,80,6
344,309,1.9365400547771396,0.2848145246329777,SD,E,1216,1216,59904,1856,0,2560,1136,0,80,6
345,310,1.845465228999496,0.29445959085404644,SD,E,1568,1568,59904,1504,0,2560,1488,0,80,6
346,311,2.052764849163416,0.258217081785616,SD,E,1216,1216,59904,1856,0,2560,1136,0,80,6
347,312,1.9424388941193822,0.2717715974919428,SD,E,1216,1216,59904,1856,0,2560,1136,0,80,6
348,313,2.2474125355629337,0.20056409621564364,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
349,314,2.091708318451304,0.24073371819266967,SD,E,1216,1216,59904,1856,0,2560,1136,0,80,6
350,315,2.3561617580664085,0.17222074436676077,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
351,316,2.589372286459928,0.11163585087595088,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
352,317,2.4458503243895615,0.14551385939591688,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
353,318,1.724881149818403,0.31265519164763395,SD,E,1568,1568,59904,1504,0,2560,1488,0,80,6
354,319,1.7638586539478125,0.2973963141365379,SD,E,1568,1568,59904,1504,0,2560,1488,0,80,6
355,320,1.8768381209807277,0.26025652359762824,SD,E,1216,1216,59904,1856,0,2560,1136,0,80,6
356,321,1.7728089583568816,0.2859188814131364,SD,E,1568,1568,59904,1504,0,2560,1488,0,80,6
357,322,2.1393730246529956,0.1998069617369084,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
358,323,2.044769749018258,0.2225686564975011,SD,E,1216,1216,59904,1856,0,2560,1136,0,80,6
359,324,1.9097832586286343,0.2364637656546717,SD,E,1216,1216,59904,1856,0,2560,1136,0,80,6
360,325,1.941995136875146,0.20943602056039312,SD,E,1216,1216,59904,1856,0,2560,1136,0,80,6
361,326,2.1675439145517807,0.17977618114773458,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
362,327,2.0666601898503627,0.1793514121819022,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
363,328,1.9890340494775558,0.19158733302742334,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
364,329,1.9681525177645138,0.19918061728671124,SD,E,1216,1216,59904,1856,0,2560,1136,0,80,6
365,330,2.6148254950174943,0.09299915428173626,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
366,331,2.3877157334353076,0.13334758211285277,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
367,332,2.328184362039335,0.11802426327018324,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
368,333,2.285375035033597,0.0969239730107536,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
369,334,1.7817485051925104,0.2534563511528195,SD,E,1216,1216,59904,1856,0,2560,1136,0,80,6
370,335,1.7482281796657522,0.2655972249455258,SD,E,1568,1568,59904,1504,0,2560,1488,0,80,6
371,336,1.8229805696401347,0.23880756274543544,SD,E,1216,1216,59904,1856,0,2560,1136,0,80,6
372,337,1.8327190844439032,0.2230969672517817,SD,E,1216,1216,59904,1856,0,2560,1136,0,80,6
373,338,2.014252967822701,0.1714846106978696,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
374,339,1.9654858028613285,0.17757528962568858,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
375,340,1.8895049026026967,0.1997266824574617,SD,E,1216,1216,59904,1856,0,2560,1136,0,80,6
376,341,2.0706185614312904,0.1440611312392346,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
377,342,1.9858356472418428,0.1622811381058355,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
378,343,2.174430405352868,0.106514445888106,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
379,344,2.231788370451831,0.08456501618186876,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
380,345,1.7902651961173277,0.21650042741585054,SD,E,1216,1216,59904,1856,0,2560,1136,0,80,6
381,346,1.9161928906829153,0.17265516462962735,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
382,347,1.8378786009870804,0.1966468767602629,SD,E,1216,1216,59904,1856,0,2560,1136,0,80,6
383,348,1.8759428300917607,0.1688696420912449,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
384,349,1.838395363027674,0.18271545275612272,SD,E,1216,1216,59904,1856,0,2560,1136,0,80,6
385,350,2.0226629644130516,0.1433786009931336,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
386,351,1.966422688236306,0.15741336837188408,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
387,352,2.117812209318006,0.11304617441023176,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
388,353,2.210133505056027,0.08592886484994801,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
389,354,1.9133270907718856,0.15830659648622283,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
390,355,2.077384768820666,0.11163138248788375,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
391,356,1.9216168805875886,0.14141243750671018,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
392,357,2.093020154943074,0.09194281429781634,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
393,358,1.966810283008558,0.10851965982418006,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
394,359,1.8832388568763196,0.1294805153660562,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
395,360,2.0071264839113505,0.0857423053489348,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
396,361,1.9443229888221374,0.09929291759230433,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
397,362,2.8302148828413656,0.04434672604117285,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
398,363,3.19216737926137,-0.05914410318621692,HA,E,738,416,59904,2656,0,2238,336,322,80,3
399,364,3.1704765619825044,-0.06046943882441592,HA,E,742,416,59904,2656,0,2234,336,326,80,3
400,365,3.1415078839821686,-0.06308202902047129,HA,E,746,416,59904,2656,0,2230,336,330,80,3
401,366,3.110028397270129,-0.0698603360543749,HA,E,746,416,59904,2656,0,2230,336,330,80,3
402,367,3.044989150130015,-0.07577430101786628,HA,E,754,416,59904,2656,0,2222,336,338,80,3
403,368,3.015203165677487,-0.10468718573613744,HA,E,754,416,59904,2656,0,2222,336,338,80,3
404,369,2.806650271003609,0.04327937627970916,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
405,370,2.82126200564281,0.032736127586256415,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
406,371,2.613592452805299,0.0795478058802453,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
407,372,2.5571184222957957,0.07137110751920513,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
408,373,2.850300540811095,0.019026886067327293,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
409,374,2.501614546742481,0.06039091810103342,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
410,375,2.8754325605415065,0.007603240735321668,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
411,376,2.528996377957002,0.036015292914366,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
412,377,2.947866192408009,-0.03825962503243366,HA,E,770,416,59888,2656,16,2222,336,338,80,1
413,378,2.902989947225302,-0.005924986852113841,HA,E,770,416,59888,2656,16,2222,336,338,80,1
414,379,2.94413194203051,-0.08087311589910788,HA,E,770,416,59888,2656,16,2222,336,338,80,1
415,379,2.841249605706609,-0.06923482940201826,HA,E,770,416,59888,2656,16,2222,336,338,80,1
416,379,2.7311516749213816,-0.06127032446598571,HA,E,770,416,59888,2656,16,2222,336,338,80,1
417,380,2.7726261362293725,-0.019592352123621218,HA,E,770,416,59888,2656,16,2222,336,338,80,1
418,380,2.638766837603284,-0.02300660734491116,HA,E,770,416,59888,2656,16,2222,336,338,80,1
419,380,2.531404899787152,-0.005087748896945515,HA,E,770,416,59888,2656,16,2222,336,338,80,1
420,381,2.789012159807208,-0.08573072711576948,HA,E,770,416,59888,2656,16,2222,336,338,80,1
421,382,2.6156954534945966,-0.03429928644971461,HA,E,770,416,59888,2656,16,2222,336,338,80,1
422,383,2.765973760473091,-0.08722866227576785,HA,E,770,416,59888,2656,16,2222,336,338,80,1
423,384,2.6075206502147448,-0.035934247105685005,HA,E,770,416,59888,2656,16,2222,336,338,80,1
424,385,2.267324817897224,0.08220018511268075,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
425,386,2.3537779833042487,0.048490826130862336,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
426,387,2.348118510336498,0.04493346243359754,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
427,388,2.2428798181431477,0.04162779146770525,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
428,389,2.1019086129256483,0.029474686225638716,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
429,390,1.9687197154449687,0.057819875112013926,SD,E,1088,1088,59904,1984,0,2560,1008,0,80,6
430,391,2.697911712800059,-0.09240496813682778,HA,E,770,416,59888,2656,16,2222,336,338,80,1
431,392,2.620333419432702,-0.051451999413009535,HA,E,770,416,59888,2656,16,2222,336,338,80,1
432,392,2.5118033745645527,-0.04066229352433372,HA,E,770,416,59888,2656,16,2222,336,338,80,1
433,392,2.3824674777303523,-0.02732740477553798,HA,E,770,416,59888,2656,16,2222,336,338,80,1
434,392,2.2809892804806284,-0.0067063940394559264,HA,E,770,416,59888,2656,16,2222,336,338,80,1
435,393,2.658482792231579,-0.10006791837189863,HA,E,772,416,59888,2656,16,2220,336,340,80,1
436,394,2.503260084202421,-0.07652123335070576,HA,E,772,416,59888,2656,16,2220,336,340,80,1
437,395,2.5843570950441404,-0.10417622948288956,HA,E,774,416,59888,2656,16,2218,336,342,80,1
438,396,2.5070494391646525,-0.08692440645547676,HA,E,774,416,59888,2656,16,2218,336,342,80,1
439,397,2.355353069018508,-0.04279293571281406,HA,E,770,416,59888,2656,16,2222,336,338,80,1
440,397,2.255633024897869,-0.02357114110134117,HA,E,770,416,59888,2656,16,2222,336,338,80,1
441,397,2.130079652602629,-0.010592639816671412,HA,E,770,416,59888,2656,16,2222,336,338,80,1
442,397,2.0450850928249125,-0.004271023104977086,HA,E,770,416,59888,2656,16,2222,336,338,80,1
443,398,2.3841810594507127,-0.059924758725300294,HA,E,772,416,59888,2656,16,2220,336,340,80,1
444,398,2.264186890811434,-0.04113229878003831,HA,E,772,416,59888,2656,16,2220,336,340,80,1
445,398,2.1352486133436144,-0.021056572153725833,HA,E,772,416,59888,2656,16,2220,336,340,80,1
446,398,2.0489425408784405,-0.007603894232752905,HA,E,772,416,59888,2656,16,2220,336,340,80,1
447,399,2.5241327362268726,-0.10277503559338236,HA,E,774,416,59888,2656,16,2218,336,342,80,1
448,400,2.4968962973356588,-0.09489308019600287,HA,E,774,416,59888,2656,16,2218,336,342,80,1
449,400,2.413890223278514,-0.07564635016015625,HA,E,774,416,59888,2656,16,2218,336,342,80,1
450,400,2.2663298096716167,-0.04920248914374926,HA,E,774,416,59888,2656,16,2218,336,342,80,1
451,400,2.133666648450131,-0.02469273257541357,HA,E,774,416,59888,2656,16,2218,336,342,80,1
452,400,2.0467201107379362,-0.008609627235061977,HA,E,774,416,59888,2656,16,2218,336,342,80,1
453,401,2.4990541313643484,-0.1086144056299029,HA,E,775,416,59888,2656,16,2217,336,343,80,1
454,402,2.493730831151884,-0.09978967934974874,HA,E,775,416,59888,2656,16,2217,336,343,80,1
455,402,2.4169941485293114,-0.09288719188107653,HA,E,775,416,59888,2656,16,2217,336,343,80,1
456,402,2.277244034277785,-0.06304748969881731,HA,E,775,416,59888,2656,16,2217,336,343,80,1
457,402,2.1377068592251676,-0.031313709608376164,HA,E,775,416,59888,2656,16,2217,336,343,80,1
458,402,2.0472190620753565,-0.010705351694697456,HA,E,775,416,59888,2656,16,2217,336,343,80,1
459,403,2.371967868067547,-0.09855449789055407,HA,E,787,416,59888,2656,16,2205,336,355,80,1
