# The Wright-Fisher run m2_N100: memory two (65536 strategies), N = 100, beta = 3, mu = 1e-4, eps = 1e-4, uniform mutants,
# 10 replicates per game of 1e8 generations, the second half of each sampled; the run the paper draws in SI Figures 4 and 5 (rows d-f) and SI Figure 3 a-h.
# Source (not deposited): DiskM2WF/Data/dw2_e4{.idx,.bin,.win} (the Cannon kit dw2, job 45049704); atoms: the exact eps -> 0 classification (DiskM2WF/Opt/exact.py: BinM2NE1's census for stability, the ca17 rival mask, self-play efficiency).
# Written by provenance/four-runs/reduce_runs.py through the loader of the published figures (wfdata.load).
# 
# Columns (one row per game, ipt order 0..511; the games are data/games/games.csv):
#   ipt          the game's index (gid = 2000 + ipt in the packs)
#   isl          the game's task index in the Cannon array of the run (runs.csv)
#   seed1        the seed of its first replicate; replicate r = 1..10 ran on seed1 + r - 1
#   u, v         the game, (R, S, T, P) = (1, u, 1 + v, 0), as the pack gives it (equal to games.csv bit for bit)
#   emax         Emax = max(R, (S + T)/2), from the pack
#   pay          the mean per-round payoff of the population over the sampled halves of the ten replicates
#   E            the realised efficiency, the pack's mean of pay/Emax over the replicates: the left column of
#                Figure 4 / SI Figure 4 (black where E < 0)
#   efsd         the s.d. of pay/Emax over the ten replicates
#   nrep         replicates found (10 at every game)
#   S_000..S_111 the share of the population (time x individuals, second half of each replicate, ten replicates
#                pooled) held by the strategies of each atom, efficient-stable-competitive, in the eps -> 0
#                classification; the seven add to 1 (101 is empty): the atom panels of SI Figures 2 and 3
#   N_000..N_111 the number of strategies of the space in each atom at the game (they add to 65536)
#   P_eff, P_nash, P_comp   the share of the population with each property, the sum of S over its atoms
#                (efficient 100+110+111, stable 010+110+011+111, competitive 001+011+111): Figure 5 / SI Figure 5
#   abundant     the integer code 4e+2n+c of the most abundant atom (largest S among the atoms with N > 0):
#                the middle column of Figure 4 / SI Figure 4 and panels h, p of SI Figures 2 and 3
#   enriched     the integer code of the most enriched atom (largest S/N among the atoms with N > 0):
#                the right column of Figure 4 / SI Figure 4
#   neff         the effective number of strategies, 1/sum_s pi(s)^2, pi the pooled abundance of each strategy
#   maxpi        the largest pi(s), the share of the most abundant single strategy
#   top          that strategy (memory-two genome code 0..65535, as in the census; ALLD 0, ALLC 65535)
ipt,isl,seed1,u,v,emax,pay,E,efsd,nrep,S_000,S_100,S_010,S_001,S_110,S_011,S_111,N_000,N_100,N_010,N_001,N_110,N_011,N_111,P_eff,P_nash,P_comp,abundant,enriched,neff,maxpi,top
56,1536,9015351,0.193359375,-1.3876953125,1.0,0.99905451101,0.99905451101,3.367117e-05,10,0.0002956312994923915,0.0,7.36503994276333e-06,2.408046004463731e-05,0.8368008079701733,0.0,0.16287211523034695,53338,0,3438,1121,6120,0,1519,0.9996729232005203,0.9996802882404631,0.1628961956903916,6,6,758.2368610995712,0.008418955843037963,52601
57,1539,9015381,0.802734375,1.1650390625,1.48388671875,1.4670017676,0.98862113199,0.005813917,10,0.03546970930048347,0.03554084640399336,0.0028888180397854337,0.0012784172916778065,0.8513355971120065,0.0,0.0734866118520533,59836,1856,68,2560,1136,0,80,0.9603630553680531,0.9277110270038452,0.07476502914373111,6,7,107.86975317232705,0.027905501422121486,19915
58,1542,9015411,-1.392578125,-0.3203125,1.0,0.98210968697,0.98210968697,0.009109348,10,0.007765139027658432,0.0,0.02417795648782952,0.0005339721013700272,0.9662654913292557,0.0012571213538932053,3.196999931606311e-07,53240,0,2025,1953,7631,679,8,0.9662658110292488,0.9917008888709715,0.0017914131552563932,6,6,770.8937422257156,0.005356684323660218,55769
59,1545,9015441,1.2548828125,-0.7109375,1.0,0.99813986912,0.99813986912,0.0002215945,10,0.008816775943544724,0.022859159598194186,0.0,0.0016739128485600504,0.48392365981482155,0.0,0.4827264917948793,56776,4164,0,1121,1956,0,1519,0.989509311207895,0.9666501516097008,0.48440040464343936,6,7,1082.8533849887463,0.003620554922575273,57079
60,1548,9015471,-0.44921875,1.384765625,1.0,0.83236824084,0.83236824084,0.01575335,10,0.40759354424432287,0.07471515619658084,0.06217237457384437,0.1355216520989994,0.23092593399692182,0.07042374329146564,0.018647595597864844,55229,7501,36,2482,130,150,8,0.3242886857913675,0.3821696474600967,0.2245929909883299,0,7,670.7207687215375,0.008285504764158593,36937
61,1551,9015501,-0.6103515625,-1.3369140625,1.0,0.9988880719,0.9988880719,4.078072e-05,10,0.00028370743935808487,0.0,1.81162198365234e-05,1.0335019961208174e-05,0.9992627683092468,6.281000003019017e-07,0.00042444491159719644,46548,0,8717,2279,7631,353,8,0.999687213220844,0.9997059575406808,0.0004354080315587065,6,6,884.0269775755057,0.005901064722292852,59865
62,1554,9015531,1.365234375,0.5791015625,1.47216796875,1.4689490856,0.99781350822,0.002826224,10,0.015206681234363474,0.3254274456651086,0.0,2.6287620027499545e-05,0.6203538776010994,0.0,0.03898570787940097,59904,1504,0,2560,1488,0,80,0.9847670311456089,0.6593395854805003,0.03901199549942847,6,7,51.65832607304543,0.09990197430904936,55394
63,1557,9015561,-1.4111328125,0.4990234375,1.0,0.92130185453,0.92130185453,0.01153825,10,0.06730873085849885,0.009670505196117677,0.018716288905373666,0.016519050732333302,0.8703005167491797,0.015088742052720112,0.0023961655057766974,55040,4907,225,2195,2724,437,8,0.8823671874510741,0.9065017132130503,0.03400395829083011,6,6,490.8736587757242,0.009076824419806052,32925
64,1560,9015591,0.708984375,-1.3330078125,1.0,0.99925833499,0.99925833499,3.690706e-05,10,0.00043473703927165974,0.0,0.0,4.1260139916117715e-05,0.698012235539678,0.0,0.30151176728113427,56776,0,0,1121,6120,0,1519,0.9995240028208122,0.9995240028208122,0.3015530274210504,6,7,1064.259174045456,0.003912430261184247,7353
65,1563,9015621,0.380859375,1.474609375,1.427734375,1.3901261935,0.97365883871,0.008164821,10,0.0687587994850143,0.02068409973022695,0.0028613463119397994,0.007614705130000551,0.7843246086264921,0.0,0.11575644071632635,59860,2248,44,2560,744,0,80,0.9207651490730455,0.9029423956547582,0.1233711458463269,6,7,153.0553944990683,0.031652651712530636,8884
66,1566,9015651,-1.2880859375,-0.8369140625,1.0,0.99876498888,0.99876498888,5.238778e-05,10,0.0002785867593583085,0.0,1.9026119875542256e-05,9.266239969865497e-06,0.998698446357738,1.5110399851255287e-06,0.0009931634830731408,47335,0,7930,1912,7631,720,8,0.9996916098408111,0.9997121470006718,0.0010039407630281318,6,6,653.5198434733285,0.013421884740775119,4537
67,1569,9015681,1.5283203125,-0.2548828125,1.13671875,1.1017173979,0.96920843252,0.004505428,10,0.19788016575225814,0.16667987499221376,0.009588844905374342,0.1369349832448591,0.23486827823091072,0.033459832188220046,0.22058802068616393,59770,2928,134,2120,64,440,80,0.6221361739092884,0.498504976010669,0.39098283611924306,6,6,218.93602752085823,0.02144509178878199,14245
68,1572,9015711,-0.962890625,1.2314453125,1.0,0.77816600178,0.77816600178,0.01211701,10,0.24460944122951647,0.09189750190846818,0.0,0.07682323063989296,0.5148828220996957,0.044450700407324045,0.027336303715102636,55265,7340,0,2380,291,252,8,0.6341166277232666,0.5866698262221224,0.14861023476231966,6,7,352.4894571457243,0.014564595179003957,36875
69,1575,9015741,-0.1220703125,-1.5712890625,1.0,0.99894260096,0.99894260096,4.680327e-05,10,0.0002688442193366242,0.0,1.3455619891719282e-05,2.299748001510699e-05,0.8135221396373522,0.0,0.1861725630434043,50030,0,6746,1121,6120,0,1519,0.9996947026807566,0.9997081583006482,0.1861955605234194,6,6,791.2827394705205,0.008691684343549864,61209
70,1578,9015771,1.1611328125,1.0849609375,1.623046875,1.6163069582,0.99584736776,0.002582094,10,0.015590185162594587,0.010298192100556304,0.0,0.00025658512275288396,0.9024055053163289,0.0,0.07144953229776714,59904,1504,0,2560,1488,0,80,0.9841532297146524,0.9738550376140961,0.07170611742052002,6,7,129.86229505912493,0.02735686487281729,54724
71,1581,9015801,-1.6025390625,-0.015625,1.0,0.90500701151,0.90500701151,0.02161998,10,0.0424064615499393,0.0,0.1122524825504912,0.006138076591975485,0.8187294135635662,0.014060260383022407,0.006413305361005405,53665,0,1600,1858,7631,774,8,0.8251427189245716,0.9514554618580853,0.026611642336003296,6,7,637.0690464287728,0.009098088359435376,22937
72,1584,9015831,1.201171875,-1.0791015625,1.0,0.99825259137,0.99825259137,0.0002673096,10,0.005342311877778769,0.02750300170336124,0.0,0.0007691418212247468,0.5296477261934648,0.0,0.4367378184041706,56776,4156,0,1121,1964,0,1519,0.9938885463009967,0.9663855445976354,0.4375069602253953,6,7,1001.6228632913668,0.004492472387696217,13367
73,1587,9015861,-0.158203125,1.6201171875,1.23095703125,1.1760518667,0.95539635975,0.006444298,10,0.101984096122653,0.029794858638775068,0.012429440264591666,0.022158039520793645,0.5616409369499108,0.0021958945323453925,0.2697967339709304,59826,2752,78,2487,240,73,80,0.8612325295596163,0.8460630057177783,0.2941506680240694,6,7,173.89164868860968,0.017900582411954413,19971
74,1590,9015891,-0.9853515625,-1.3125,1.0,0.99880722705,0.99880722705,6.820134e-05,10,0.0002687034390856342,0.0,1.8363839820099924e-05,9.5691399559198e-06,0.9991765969727526,8.069999971462338e-07,0.0005259596083886431,46256,0,9009,2185,7631,447,8,0.9997025565811413,0.9997217274209586,0.0005363357483417091,6,6,832.2245469198575,0.007259784724894331,51399
75,1593,9015921,1.6259765625,0.3037109375,1.46484375,1.4562337079,0.99412221123,0.002541878,10,0.037895846696618295,0.01346525143920901,0.0,0.0012296491925377598,0.9277290010497283,0.0,0.019680251621906526,59904,1504,0,2560,1488,0,80,0.9608745041108439,0.9474092526716349,0.020909900814444285,6,6,89.68024570509327,0.03477651247554853,9429
76,1596,9015951,-1.4150390625,0.880859375,1.0,0.84817094079,0.84817094079,0.0111155,10,0.13340775778819838,0.02069737135374733,0.0,0.037543869672676485,0.762949517904114,0.03559871724792368,0.00980276603333986,55265,6057,0,2227,1574,405,8,0.7934496552912013,0.8083510011853775,0.08294535295394002,6,7,441.71841103631107,0.012018017466839743,37129
77,1599,9015981,0.4521484375,-1.6171875,1.0,0.99910715966,0.99910715966,3.768842e-05,10,0.00031963465974006825,0.0,3.3778999768864905e-06,2.821394008869129e-05,0.7699868368722254,0.0,0.2296619366279691,55109,0,1667,1121,6120,0,1519,0.9996487735001944,0.9996521514001713,0.2296901505680578,6,7,938.8465223966618,0.0049226507585615805,43865
78,1602,9016011,0.765625,1.5087890625,1.63720703125,1.6140577018,0.98586047521,0.007163021,10,0.04079753538385872,0.03820427637883096,0.00013766701783408066,0.003167313788361971,0.8383116291605385,0.0,0.07938157827057599,59876,2112,28,2560,880,0,80,0.9558974838099454,0.9178308744489486,0.08254889205893795,6,7,119.48736024913441,0.029772559198708467,23884
79,1605,9016041,-1.595703125,-0.6005859375,1.0,0.99540547075,0.99540547075,0.003587803,10,0.000522534238390114,0.0,0.007974924530586458,9.969219960300115e-06,0.9908422138154722,7.700440085161501e-05,0.0005733537947391765,48838,0,6427,1813,7631,819,8,0.9914155676102114,0.9994674965416495,0.0006603274155510916,6,6,849.9048780332754,0.0063294698381163,33561
80,1608,9016071,1.59375,-0.6396484375,1.0,0.99615909536,0.99615909536,0.0002176363,10,0.08241662259345081,0.10038102010027096,0.0,0.05759389197107141,0.22136004805487533,0.0,0.5382484172803315,56776,5449,0,1121,671,0,1519,0.8599894854354777,0.7596084653352068,0.5958423092514029,7,7,1390.358917055139,0.0031735328944297726,58175
81,1611,9016101,-0.7490234375,1.5595703125,1.0,0.734245378,0.734245378,0.01591189,10,0.40249766001569015,0.07889973262615557,0.02651934769010582,0.14707539831039018,0.20499787040074574,0.11263490300536054,0.0273750879515521,55229,7509,36,2393,122,239,8,0.3112726909784534,0.3715272090477642,0.2870853892673028,0,7,703.3712908325678,0.013597634618309177,18946
82,1614,9016131,-0.5048828125,-1.66796875,1.0,0.99881961646,0.99881961646,5.179386e-05,10,0.0002559042992909758,0.0,1.742713988826133e-05,2.2851300004446902e-05,0.7934140063109592,0.0,0.2062898109498573,47679,0,9097,1121,6120,0,1519,0.9997038172608165,0.9997212444007048,0.20631266224986175,6,7,915.3740619045213,0.0043844017164367775,44905
83,1617,9016161,1.509765625,0.89453125,1.7021484375,1.6937450997,0.99506309932,0.004915702,10,0.029413903198693147,0.0889934602674169,0.0,0.00023843912153472208,0.8275182562795842,0.0,0.053835941132771126,59904,1504,0,2560,1488,0,80,0.9703476576797723,0.8813541974123553,0.054074380254305845,6,7,150.00866236092202,0.020735606519122186,9677
84,1620,9016191,-1.73046875,0.3623046875,1.0,0.89705648934,0.89705648934,0.01024785,10,0.06578272628404787,0.012057715634087278,0.0502834583483464,0.012077747099977783,0.8273934429804086,0.030208462245357774,0.0021964474077743102,54928,4903,337,1912,2728,720,8,0.8416476060222703,0.9100818109818871,0.04448265675310987,6,6,585.4730583979525,0.006816262392940104,37513
85,1623,9016221,1.0380859375,-1.4462890625,1.0,0.99803364908,0.99803364908,0.0004247152,10,0.0043917694951051255,0.04211221558070549,0.0,0.0005662316361711016,0.49637109183663697,0.0,0.4565586914513813,56776,4156,0,1121,1964,0,1519,0.9950419988687238,0.9529297832880183,0.45712492308755237,6,7,1073.688112001453,0.0036094207325802685,60599
86,1626,9016251,0.212890625,1.7802734375,1.49658203125,1.4507600181,0.96938222418,0.009158057,10,0.07804667728156015,0.018210613662001385,0.003465233575216737,0.010550679021508788,0.7062407414708953,0.0,0.1834860549888176,59860,2248,44,2560,744,0,80,0.9079374101217144,0.8931920300349296,0.1940367340103264,6,7,163.14947078407508,0.02421346493685328,51715
87,1629,9016281,-1.369140625,-1.1767578125,1.0,0.99872556054,0.99872556054,7.041292e-05,10,0.00026182969947731655,0.0,2.094829983245518e-05,8.786819966081728e-06,0.9994093322394417,1.3647799937776552e-06,0.0002977381612887627,45203,0,10062,1906,7631,726,8,0.9997070704007305,0.9997293834805567,0.0003078897612486221,6,6,850.9945932253056,0.006493712779022202,24553
88,1632,9016311,1.81640625,-0.0576171875,1.37939453125,1.3473344488,0.9767578588,0.003670416,10,0.08650291698523963,0.1639455436054347,0.003562116160214713,0.03589309336919388,0.5150519974531647,0.012390789133504918,0.1826535432932475,59770,2656,134,2120,336,440,80,0.8616510843518468,0.7136584460401318,0.2309374257959463,6,7,181.67577581767642,0.02317749337854969,22173
89,1635,9016341,-1.3095703125,1.2783203125,1.0,0.73716112034,0.73716112034,0.02209739,10,0.24255559838933619,0.08983186301604118,0.0,0.07326572042482662,0.5065641875988487,0.06355713982552078,0.024225490745426653,55265,7340,0,2271,291,361,8,0.6206215413603166,0.5943468181697962,0.16104835099577405,6,7,380.6467976989818,0.01408657897008673,36939
90,1638,9016371,0.103515625,-1.83984375,1.0,0.99897744333,0.99897744333,5.082317e-05,10,0.0002829555794660595,0.0,7.132299952336361e-06,2.481222006345185e-05,0.778330970256332,0.0,0.22135412964418616,53037,0,3739,1121,6120,0,1519,0.9996850999005182,0.9996922322004704,0.2213789418642496,6,7,880.9901845319538,0.006485927384172392,24425
91,1641,9016401,1.1748046875,1.435546875,1.80517578125,1.7902074854,0.99170812283,0.008313706,10,0.029512787052378316,0.0111648483883784,0.0,0.0019013899048656172,0.9227549832556329,0.0,0.03466599139874478,59904,1504,0,2560,1488,0,80,0.9685858230427561,0.9574209746543777,0.0365673813036104,6,6,79.07886377876116,0.043612890044969654,11594
92,1644,9016431,-1.84765625,-0.2666015625,1.0,0.94149711782,0.94149711782,0.02657018,10,0.019114901692577894,0.0,0.09063460202237518,0.001174674253146095,0.880731286575567,0.006817558950323964,0.0015269765060099312,53060,0,2205,1807,7631,825,8,0.882258263081577,0.9797104240542761,0.00951920970947999,6,7,701.5982752718365,0.0075102709147439155,37192
93,1647,9016461,1.552734375,-1.05859375,1.0,0.99721492583,0.99721492583,0.0003091257,10,0.011844004045689735,0.14090566302969548,0.0,0.00293393761750242,0.2800627141688318,0.0,0.5642536811382808,56776,5301,0,1121,819,0,1519,0.9852220583368081,0.8443163953071126,0.5671876187557832,7,7,1079.1714435922192,0.004230360964203667,42239
94,1650,9016491,-0.43359375,1.8408203125,1.20361328125,1.1345258607,0.9425999849,0.01279178,10,0.11720517244789937,0.031913996787648335,0.007037502588925162,0.03464272188585478,0.4157812618380091,0.0049190242422506684,0.3885003202094126,59826,2848,78,2430,144,130,80,0.8361955788350701,0.8162381088785975,0.4280620663375181,6,7,165.88818199972383,0.01730131362210051,23298
95,1653,9016521,-0.9306640625,-1.6611328125,1.0,0.92892939073,0.92892939073,0.1471954,10,0.00023354739989716233,0.0,0.17297542186856743,8.246399991128314e-06,0.8260584943920921,7.755600030545477e-07,0.0007235143794492257,45937,0,9328,2185,7631,447,8,0.8267820087715413,0.9997582062001118,0.0007325363394434086,6,6,641.9301298984304,0.008541003818681343,50366
96,1656,9016551,1.8193359375,0.599609375,1.70947265625,1.7071860943,0.99866241681,0.0006698577,10,0.0067225610750961985,0.5192321025359474,0.0,0.0003051041859491251,0.4305809781794203,0.0,0.043159254023586974,59904,1504,0,2560,1488,0,80,0.9929723347389547,0.4737402322030073,0.0434643582095361,4,7,65.86769022373048,0.07805387705491973,47588
97,1659,9016581,-1.7578125,0.7919921875,1.0,0.83698428461,0.83698428461,0.01396665,10,0.1259575048047519,0.020811251892795604,0.00017247024019118802,0.0404996655006572,0.7474574888690558,0.04302478558058012,0.022076833111968286,55259,6057,6,2163,1574,469,8,0.7903455738738198,0.8127315778017954,0.10560128419320561,6,7,540.4255436429119,0.011064391585519522,35657
98,1662,9016611,0.7666015625,-1.7822265625,1.0,0.99886374771,0.99886374771,0.0001390121,10,0.001348428475536314,0.0,0.0,0.0001425452199872802,0.6316592742557203,0.0,0.36684975204875614,56776,0,0,1121,6120,0,1519,0.9985090263044765,0.9985090263044765,0.36699229726874344,6,7,1134.2409158761575,0.004134030078924341,19687
99,1665,9016641,0.642578125,1.84375,1.7431640625,1.706264523,0.97883186084,0.01136569,10,0.05005245324322045,0.030501221027558822,0.0006589418052596967,0.003830535786789674,0.7902613020233713,0.0,0.12469554611379999,59876,2112,28,2560,880,0,80,0.9454580691647301,0.915615789942431,0.12852608190058967,6,7,86.98730903009182,0.07113736844145331,8884
100,1668,9016671,-1.73046875,-0.9306640625,1.0,0.99866298484,0.99866298484,3.300839e-05,10,0.00027503567903620424,0.0,1.8502039834995122e-05,9.076839959946723e-06,0.9987353221308812,1.7451599812362657e-06,0.0009603181503064754,47173,0,8092,1795,7631,837,8,0.9996956402811877,0.9997158874810039,0.0009711401502476584,6,6,911.486754728721,0.004408123898319954,36939
101,1671,9016701,1.916015625,-0.4853515625,1.21533203125,1.1595727305,0.95412010934,0.007186166,10,0.15613629789510466,0.10227126259507446,0.015659085262904826,0.13789472553733753,0.2007350687336692,0.05776973888284419,0.3295338210930649,59675,2928,229,1914,64,646,80,0.6325401524218086,0.6036977139724831,0.5251982855132467,7,7,219.42476414462598,0.02610759996648693,46981
102,1674,9016731,-1.091796875,1.662109375,1.0,0.62915989774,0.62915989774,0.0213591,10,0.4212750170009856,0.09980746166124035,0.0,0.15347095114857026,0.14123682070227037,0.12019975608707806,0.06400999339985536,55265,7509,0,2341,122,291,8,0.3050542757633661,0.32544657018920375,0.3376807006355037,0,7,765.1266312440855,0.017908025550519367,19079
103,1677,9016761,-0.3193359375,-1.9755859375,1.0,0.99881383197,0.99881383197,4.891866e-05,10,0.0002486950998649261,0.0,1.3624139968207079e-05,2.146250001303337e-05,0.7784074941387388,0.0,0.22130872412141503,49367,0,7409,1121,6120,0,1519,0.9997162182601538,0.999729842400122,0.22133018662142806,6,7,793.3126622014184,0.010772207760132359,60409
104,1680,9016791,1.5791015625,1.248046875,1.91357421875,1.9074260312,0.99678706608,0.0038411,10,0.013433269560518664,0.017250619373556177,0.0,0.00014093125753801222,0.9544039100078283,0.0,0.014771269800558772,59904,1504,0,2560,1488,0,80,0.9864257991819433,0.9691751798083871,0.014912201058096784,6,6,100.95660333941247,0.0334472133147419,48213
105,1683,9016821,-2.01953125,0.1474609375,1.0,0.89360103912,0.89360103912,0.01468908,10,0.05655864341122486,0.015863200245953932,0.0856891626433205,0.008442458635952235,0.8031056517868203,0.026413124440391234,0.003927758836336793,54780,4899,485,1811,2732,821,8,0.8228966108691109,0.9191356977068688,0.038783341912680264,6,7,608.4528975241577,0.009132324712448143,6089
106,1686,9016851,1.3974609375,-1.4814453125,1.0,0.99811551543,0.99811551543,0.0002364406,10,0.004988768360031487,0.014836083791096267,0.0,0.0007650074818430116,0.5128372313916065,0.0,0.4665729089754228,56776,4156,0,1121,1964,0,1519,0.9942462241581256,0.9794101403670293,0.4673379164572658,6,7,1071.3758817418002,0.003623476483656509,13879
107,1689,9016881,-0.0302734375,2.048828125,1.50927734375,1.462925558,0.96928875536,0.005981953,10,0.06895292984285892,0.05104649157026228,0.0,0.013464909483015222,0.5000364671041178,0.0013057002366518395,0.3651935017630942,59904,2752,0,2487,240,73,80,0.9162764604374742,0.8665356691038638,0.3799641114827612,6,7,159.0886189250547,0.01856436954616357,24107
108,1692,9016911,-1.3701171875,-1.5400390625,1.0,0.99865849315,0.99865849315,3.387325e-05,10,0.00024275215918951015,0.0,2.0121819864778938e-05,8.474719963382019e-06,0.999017965394102,1.2710599986919206e-06,0.0007094148468817312,44603,0,10662,1906,7631,726,8,0.9997273802409837,0.9997487731208472,0.0007191606268438051,6,6,890.6141161595323,0.0064758271813802806,7545
109,1695,9016941,2.0625,0.2119140625,1.63720703125,1.6087280525,0.98260514512,0.01090502,10,0.08350194936364908,0.03746167135327485,0.0,0.006464282993733816,0.8309133324552338,0.0,0.0416587638341086,59904,1984,0,2560,1008,0,80,0.9100337676426172,0.8725720962893424,0.04812304682784242,6,6,97.15618368920896,0.05835052942447076,53499
110,1698,9016971,-1.6728515625,1.244140625,1.0,0.72402304179,0.72402304179,0.02200089,10,0.22672290508440995,0.08760873332239366,0.0,0.06768358260726069,0.5324207809827013,0.0706736221638129,0.014890375839421512,55265,7168,0,2195,463,437,8,0.6349198901445164,0.6179847789859357,0.15324758061049512,6,7,398.98020986012926,0.01373746432870656,32781
111,1701,9017001,0.3955078125,-2.0595703125,1.0,0.99895734643,0.99895734643,6.759261e-05,10,0.0002891347392558752,0.0,3.1184199841327357e-06,2.3449400004203102e-05,0.8019662866152061,0.0,0.19771801082554982,55109,0,1667,1121,6120,0,1519,0.9996842974407559,0.9996874158607401,0.19774146022555403,6,6,849.0171014186658,0.00722171971061489,35225
112,1704,9017031,1.10546875,1.7958984375,1.95068359375,1.9308179869,0.9898160794,0.008295961,10,0.028094973226040872,0.006318330172490859,0.0,0.0010540425821832385,0.9393358759362502,0.0,0.02519677808303475,59904,1504,0,2560,1488,0,80,0.9708509841917758,0.964532654019285,0.026250820665217986,6,6,114.99728575186253,0.03078886681207249,15691
113,1707,9017061,-2.0400390625,-0.5810546875,1.0,0.99277029814,0.99277029814,0.006612957,10,0.0007414255552840457,0.0,0.011408811502817081,2.4826139724089286e-05,0.9876478085038575,0.00017653101833165714,5.972799856677457e-07,48624,0,6641,1669,7631,963,8,0.9876484057838432,0.9992337483049919,0.0002019544380414142,6,6,832.7163082713784,0.005493829959956765,43465
114,1710,9017091,1.9072265625,-0.955078125,1.0,0.99556520966,0.99556520966,0.0004017413,10,0.06734470143686784,0.0702445969081216,0.0,0.06608111775865164,0.16589723969611725,0.0,0.6304323442002415,56776,5449,0,1121,671,0,1519,0.8665741808044803,0.7963295838963588,0.6965134619588932,7,7,1334.1065043217984,0.00386028923404716,43967
115,1713,9017121,-0.765625,2.00390625,1.119140625,1.0034857066,0.89665738526,0.01611683,10,0.1770932893079855,0.024938018736904342,0.0,0.06745250808398537,0.17468023425728163,0.016296414942437498,0.5395395346714056,59904,2848,0,2339,144,221,80,0.7391577876655916,0.7305161838711247,0.6232884576978285,7,7,143.49031324059087,0.031545620429871093,19339
116,1716,9017151,-0.7939453125,-2.005859375,1.0,0.9987177709,0.9987177709,4.642875e-05,10,0.0002369385194296807,0.0,1.750679995693793e-05,2.1078059980124444e-05,0.7847620515855804,0.0,0.21496242503505275,46972,0,9804,1121,6120,0,1519,0.9997244766206332,0.9997419834205901,0.21498350309503286,6,7,859.9747088996381,0.005635570261252301,59897
117,1719,9017181,1.951171875,0.9482421875,1.94970703125,1.9486108848,0.99943778916,1.69979e-05,10,0.0006485551008563453,0.5875399361425804,0.0,3.05732800282645e-05,0.3719385696541072,0.0,0.039842365822427755,59904,1504,0,2560,1488,0,80,0.9993208716191153,0.41178093547653494,0.03987293910245602,4,7,226.75547370329423,0.014263080459921876,42636
118,1722,9017211,-2.08984375,0.6220703125,1.0,0.84580551088,0.84580551088,0.01243853,10,0.09625870665805716,0.021250999390872743,0.01785555723978325,0.02243555006586591,0.7742208265995026,0.06102554948164621,0.00695281056427205,55135,5849,130,1865,1782,767,8,0.8024246365546475,0.8600547438852042,0.09041391011178417,6,7,573.148743397341,0.011586830953002714,18567
119,1725,9017241,1.126953125,-1.880859375,1.0,0.99763101917,0.99763101917,0.0003233302,10,0.004645653062224667,0.027353385947646598,0.0,0.00044487033920846995,0.5318382535160289,0.0,0.4357178371348915,56776,4156,0,1121,1964,0,1519,0.9949094765985669,0.9675560906509204,0.43616270747409996,6,7,996.2685917332687,0.004157354586948465,33951
120,1728,9017271,0.44140625,2.16015625,1.80078125,1.7420136529,0.96736549919,0.007856434,10,0.07599043682166506,0.03059830857697335,0.0,0.009397544195042622,0.6958419582922378,0.0,0.1881717521140813,59904,2248,0,2560,744,0,80,0.9146120189832925,0.8840137104063192,0.19756929630912393,6,7,173.34806792330912,0.02373398654729709,8436
121,1731,9017301,-1.794921875,-1.3017578125,1.0,0.96398702342,0.96398702342,0.1095383,10,0.00029547971937833237,0.0,0.09974095873489638,8.624099985073078e-06,0.8984297301988287,1.6218799951337084e-06,0.0015235853669163483,44525,0,10740,1791,7631,841,8,0.899953315565745,0.9996958961806365,0.0015338313468965551,6,7,769.7300035765692,0.010786912420575999,15496
122,1734,9017331,2.2138671875,-0.25390625,1.47998046875,1.4302641547,0.96640745259,0.009505933,10,0.09035733584240288,0.07801861322641626,0.001296845225792777,0.04847870470613644,0.5027399774211482,0.02117415672619819,0.2579343668519055,59888,2720,16,2120,272,440,80,0.8386929574994699,0.7831453462250446,0.32758722828424014,6,7,158.78571538193418,0.031715754433491616,16293
123,1737,9017361,-1.46875,1.6923828125,1.0,0.53135246376,0.53135246376,0.01207848,10,0.4324938495520374,0.09492064968300093,0.0,0.15386182117339797,0.14402297285408316,0.1279267217222303,0.04677398501525025,55265,7452,0,2267,179,365,8,0.28571760755233433,0.3187236795915637,0.32856252791087853,0,7,1367.1694709041337,0.011690886687959215,23175
124,1740,9017391,-0.060546875,-2.251953125,1.0,0.99881874866,0.99881874866,5.639182e-05,10,0.00025521386003281814,0.0,1.2308599995666806e-05,2.2464000071354442e-05,0.7812432289559166,0.0,0.2184667845839836,49966,0,6810,1121,6120,0,1519,0.9997100135399002,0.9997223221398959,0.21848924858405497,6,7,883.7316397514154,0.005876168615496156,60857
125,1743,9017421,1.5732421875,1.6279296875,2.1005859375,2.0906890887,0.99528852944,0.007617659,10,0.017462161747668088,0.0045319281692702915,0.0,0.000711562038236448,0.9533733828067552,0.0,0.02392096523806968,59904,1504,0,2560,1488,0,80,0.9818262762140951,0.9772943480448248,0.02463252727630613,6,6,75.49365198453667,0.04111684502795977,13517
126,1746,9017451,-2.2724609375,-0.138671875,1.0,0.88978127057,0.88978127057,0.01613052,10,0.04232832607185369,0.0,0.11944940978077431,0.005145534167528727,0.8057688530198387,0.023825860359348222,0.0034820166006561994,53226,0,2039,1681,7631,951,8,0.8092508696204949,0.9525261397606174,0.03245341112753315,6,7,577.5801141234094,0.00877378414415508,32973
